lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
pobreza,n,f,B2,,pobreza（待校对）,pobreza,Contexto: pobreza.,例句待内容组补充（pobreza）。,pobreza.jpg,B2|n|进阶,专八,comedia（待校对）,atentado（待校对）,interferir（待校对）,词库自动生成_待内容组校对
aspirar,v,n/a,B2,,aspirar（待校对）,aspirar,Contexto: aspirar.,例句待内容组补充（aspirar）。,aspirar.jpg,B2|v|变位|进阶,专八,cirujano（待校对）,tímido（待校对）,gozar（待校对）,词库自动生成_待内容组校对
marty,adv,n/a,B2,,marty（待校对）,marty,Contexto: marty.,例句待内容组补充（marty）。,marty.jpg,B2|adv|进阶,专八,joey（待校对）,inconsciente（待校对）,cooper（待校对）,词库自动生成_待内容组校对
comunitario,adj,n/a,B2,,comunitario（待校对）,comunitario,Contexto: comunitario.,例句待内容组补充（comunitario）。,comunitario.jpg,B2|adj|进阶,专八,protestar（待校对）,espléndido（待校对）,olvido（待校对）,词库自动生成_待内容组校对
huh,adv,n/a,B2,,huh（待校对）,huh,Contexto: huh.,例句待内容组补充（huh）。,huh.jpg,B2|adv|进阶,专八,mago（待校对）,reflexión（待校对）,chaval（待校对）,词库自动生成_待内容组校对
muebles,n,n/a,B2,,muebles（待校对）,muebles,Contexto: muebles.,例句待内容组补充（muebles）。,muebles.jpg,B2|n|进阶,专八,circo（待校对）,editorial（待校对）,champán（待校对）,词库自动生成_待内容组校对
estatua,n,f,B2,,estatua（待校对）,estatua,Contexto: estatua.,例句待内容组补充（estatua）。,estatua.jpg,B2|n|进阶,专八,enfoque（待校对）,azar（待校对）,iii（待校对）,词库自动生成_待内容组校对
apartado,n,m,B2,,apartado（待校对）,apartado,Contexto: apartado.,例句待内容组补充（apartado）。,apartado.jpg,B2|n|进阶,专八,ee.uu.（待校对）,almohada（待校对）,estancia（待校对）,词库自动生成_待内容组校对
desviar,v,n/a,B2,,desviar（待校对）,desviar,Contexto: desviar.,例句待内容组补充（desviar）。,desviar.jpg,B2|v|变位|进阶,专八,ahorro（待校对）,marshall（待校对）,lou（待校对）,词库自动生成_待内容组校对
parto,n,m,B2,,parto（待校对）,parto,Contexto: parto.,例句待内容组补充（parto）。,parto.jpg,B2|n|进阶,专八,prever（待校对）,cuota（待校对）,apresurar（待校对）,词库自动生成_待内容组校对
vegetal,adj,n/a,B2,,vegetal（待校对）,vegetal,Contexto: vegetal.,例句待内容组补充（vegetal）。,vegetal.jpg,B2|adj|进阶,专八,sebastián（待校对）,horizonte（待校对）,estimado（待校对）,词库自动生成_待内容组校对
cataluña,n,f,B2,,cataluña（待校对）,cataluña,Contexto: cataluña.,例句待内容组补充（cataluña）。,cataluña.jpg,B2|n|进阶,专八,michelle（待校对）,on（待校对）,productivo（待校对）,词库自动生成_待内容组校对
pato,n,m,B2,,pato（待校对）,pato,Contexto: pato.,例句待内容组补充（pato）。,pato.jpg,B2|n|进阶,专八,subtítulo（待校对）,atmósfera（待校对）,plataforma（待校对）,词库自动生成_待内容组校对
variar,v,n/a,B2,,variar（待校对）,variar,Contexto: variar.,例句待内容组补充（variar）。,variar.jpg,B2|v|变位|进阶,专八,escape（待校对）,joey（待校对）,condenar（待校对）,词库自动生成_待内容组校对
molly,adv,n/a,B2,,molly（待校对）,molly,Contexto: molly.,例句待内容组补充（molly）。,molly.jpg,B2|adv|进阶,专八,bicho（待校对）,tarta（待校对）,sensibilidad（待校对）,词库自动生成_待内容组校对
centímetro,n,m,B2,,centímetro（待校对）,centímetro,Contexto: centímetro.,例句待内容组补充（centímetro）。,centímetro.jpg,B2|n|进阶,专八,elefante（待校对）,atribuir（待校对）,collar（待校对）,词库自动生成_待内容组校对
garaje,n,m,B2,,garaje（待校对）,garaje,Contexto: garaje.,例句待内容组补充（garaje）。,garaje.jpg,B2|n|进阶,专八,recibo（待校对）,abby（待校对）,hollywood（待校对）,词库自动生成_待内容组校对
rosas,n,n/a,B2,,rosas（待校对）,rosas,Contexto: rosas.,例句待内容组补充（rosas）。,rosas.jpg,B2|n|进阶,专八,sirviente（待校对）,cuero（待校对）,maniobra（待校对）,词库自动生成_待内容组校对
ceniza,n,f,B2,,ceniza（待校对）,ceniza,Contexto: ceniza.,例句待内容组补充（ceniza）。,ceniza.jpg,B2|n|进阶,专八,originar（待校对）,claridad（待校对）,dignidad（待校对）,词库自动生成_待内容组校对
barrera,n,f,B2,,barrera（待校对）,barrera,Contexto: barrera.,例句待内容组补充（barrera）。,barrera.jpg,B2|n|进阶,专八,torneo（待校对）,refuerzo（待校对）,posesión（待校对）,词库自动生成_待内容组校对
coraje,n,m,B2,,coraje（待校对）,coraje,Contexto: coraje.,例句待内容组补充（coraje）。,coraje.jpg,B2|n|进阶,专八,parker（待校对）,tristeza（待校对）,invasión（待校对）,词库自动生成_待内容组校对
heredero,n,m,B2,,heredero（待校对）,heredero,Contexto: heredero.,例句待内容组补充（heredero）。,heredero.jpg,B2|n|进阶,专八,refuerzo（待校对）,caramelo（待校对）,estancia（待校对）,词库自动生成_待内容组校对
diseñado,adj,n/a,B2,,diseñado（待校对）,diseñado,Contexto: diseñado.,例句待内容组补充（diseñado）。,diseñado.jpg,B2|adj|进阶,专八,muelle（待校对）,seda（待校对）,compensar（待校对）,词库自动生成_待内容组校对
autorización,n,f,B2,,autorización（待校对）,autorización,Contexto: autorización.,例句待内容组补充（autorización）。,autorización.jpg,B2|n|进阶,专八,mercedes（待校对）,fraude（待校对）,píldora（待校对）,词库自动生成_待内容组校对
cualidad,n,f,B2,,cualidad（待校对）,cualidad,Contexto: cualidad.,例句待内容组补充（cualidad）。,cualidad.jpg,B2|n|进阶,专八,nathan（待校对）,eficaz（待校对）,pila（待校对）,词库自动生成_待内容组校对
charlotte,adv,n/a,B2,,charlotte（待校对）,charlotte,Contexto: charlotte.,例句待内容组补充（charlotte）。,charlotte.jpg,B2|adv|进阶,专八,cosecha（待校对）,transición（待校对）,evaluar（待校对）,词库自动生成_待内容组校对
financiar,v,n/a,B2,,financiar（待校对）,financiar,Contexto: financiar.,例句待内容组补充（financiar）。,financiar.jpg,B2|v|变位|进阶,专八,adios（待校对）,explorar（待校对）,aburrir（待校对）,词库自动生成_待内容组校对
cima,n,m,B2,,cima（待校对）,cima,Contexto: cima.,例句待内容组补充（cima）。,cima.jpg,B2|n|进阶,专八,elaborar（待校对）,concreto（待校对）,comedor（待校对）,词库自动生成_待内容组校对
miller,adv,n/a,B2,,miller（待校对）,miller,Contexto: miller.,例句待内容组补充（miller）。,miller.jpg,B2|adv|进阶,专八,tripulación（待校对）,ritual（待校对）,ansiedad（待校对）,词库自动生成_待内容组校对
vaquero,n,m,B2,,vaquero（待校对）,vaquero,Contexto: vaquero.,例句待内容组补充（vaquero）。,vaquero.jpg,B2|n|进阶,专八,gene（待校对）,madrugada（待校对）,hermanito（待校对）,词库自动生成_待内容组校对
agotado,adj,n/a,B2,,agotado（待校对）,agotado,Contexto: agotado.,例句待内容组补充（agotado）。,agotado.jpg,B2|adj|进阶,专八,definido（待校对）,oriental（待校对）,líquido（待校对）,词库自动生成_待内容组校对
oriental,adj,n/a,B2,,oriental（待校对）,oriental,Contexto: oriental.,例句待内容组补充（oriental）。,oriental.jpg,B2|adj|进阶,专八,comerciante（待校对）,transición（待校对）,varón（待校对）,词库自动生成_待内容组校对
proteína,n,f,B2,,proteína（待校对）,proteína,Contexto: proteína.,例句待内容组补充（proteína）。,proteína.jpg,B2|n|进阶,专八,prender（待校对）,extremadamente（待校对）,pudrir（待校对）,词库自动生成_待内容组校对
mantequilla,n,f,B2,,mantequilla（待校对）,mantequilla,Contexto: mantequilla.,例句待内容组补充（mantequilla）。,mantequilla.jpg,B2|n|进阶,专八,tenso（待校对）,guardián（待校对）,díaz（待校对）,词库自动生成_待内容组校对
constantemente,adv,n/a,B2,,constantemente（待校对）,constantemente,Contexto: constantemente.,例句待内容组补充（constantemente）。,constantemente.jpg,B2|adv|进阶,专八,lidiar（待校对）,empeorar（待校对）,presa（待校对）,词库自动生成_待内容组校对
vago,adj,n/a,B2,,vago（待校对）,vago,Contexto: vago.,例句待内容组补充（vago）。,vago.jpg,B2|adj|进阶,专八,ambición（待校对）,agachar（待校对）,hugo（待校对）,词库自动生成_待内容组校对
escupir,v,n/a,B2,,escupir（待校对）,escupir,Contexto: escupir.,例句待内容组补充（escupir）。,escupir.jpg,B2|v|变位|进阶,专八,miro（待校对）,florida（待校对）,follar（待校对）,词库自动生成_待内容组校对
coste,n,n/a,B2,,coste（待校对）,coste,Contexto: coste.,例句待内容组补充（coste）。,coste.jpg,B2|n|进阶,专八,randy（待校对）,revisión（待校对）,colgado（待校对）,词库自动生成_待内容组校对
agudo,adj,n/a,B2,,agudo（待校对）,agudo,Contexto: agudo.,例句待内容组补充（agudo）。,agudo.jpg,B2|adj|进阶,专八,seguidor（待校对）,invadir（待校对）,condena（待校对）,词库自动生成_待内容组校对
detención,n,f,B2,,detención（待校对）,detención,Contexto: detención.,例句待内容组补充（detención）。,detención.jpg,B2|n|进阶,专八,especialidad（待校对）,embarazo（待校对）,guitarra（待校对）,词库自动生成_待内容组校对
precisar,v,n/a,B2,,precisar（待校对）,precisar,Contexto: precisar.,例句待内容组补充（precisar）。,precisar.jpg,B2|v|变位|进阶,专八,guitarra（待校对）,editor（待校对）,chaval（待校对）,词库自动生成_待内容组校对
suministro,n,m,B2,,suministro（待校对）,suministro,Contexto: suministro.,例句待内容组补充（suministro）。,suministro.jpg,B2|n|进阶,专八,francamente（待校对）,cuota（待校对）,portavoz（待校对）,词库自动生成_待内容组校对
cojón,n,n/a,B2,,cojón（待校对）,cojón,Contexto: cojón.,例句待内容组补充（cojón）。,cojón.jpg,B2|n|进阶,专八,autonomía（待校对）,follar（待校对）,destacado（待校对）,词库自动生成_待内容组校对
angustia,n,f,B2,,angustia（待校对）,angustia,Contexto: angustia.,例句待内容组补充（angustia）。,angustia.jpg,B2|n|进阶,专八,frenar（待校对）,ascensor（待校对）,desayunar（待校对）,词库自动生成_待内容组校对
intensidad,n,f,B2,,intensidad（待校对）,intensidad,Contexto: intensidad.,例句待内容组补充（intensidad）。,intensidad.jpg,B2|n|进阶,专八,eficaz（待校对）,anónimo（待校对）,sabiduría（待校对）,词库自动生成_待内容组校对
localidad,n,f,B2,,localidad（待校对）,localidad,Contexto: localidad.,例句待内容组补充（localidad）。,localidad.jpg,B2|n|进阶,专八,hondo（待校对）,penetrar（待校对）,tomás（待校对）,词库自动生成_待内容组校对
acento,n,m,B2,,acento（待校对）,acento,Contexto: acento.,例句待内容组补充（acento）。,acento.jpg,B2|n|进阶,专八,dick（待校对）,callejón（待校对）,invisible（待校对）,词库自动生成_待内容组校对
extranjero,adj,n/a,B2,,外国的,extranjero,Contexto: extranjero.,例句待内容组补充（extranjero）。,extranjero.jpg,B2|adj|进阶,专八,ansioso（待校对）,cabina（待校对）,pobreza（待校对）,词库自动生成_待内容组校对
enloquecer,v,n/a,B2,,enloquecer（待校对）,enloquecer,Contexto: enloquecer.,例句待内容组补充（enloquecer）。,enloquecer.jpg,B2|v|变位|进阶,专八,edward（待校对）,seno（待校对）,payaso（待校对）,词库自动生成_待内容组校对
my,adv,n/a,B2,,my（待校对）,my,Contexto: my.,例句待内容组补充（my）。,my.jpg,B2|adv|进阶,专八,profundamente（待校对）,sida（待校对）,lápiz（待校对）,词库自动生成_待内容组校对
otoño,n,m,B2,,otoño（待校对）,otoño,Contexto: otoño.,例句待内容组补充（otoño）。,otoño.jpg,B2|n|进阶,专八,cohete（待校对）,extremadamente（待校对）,madame（待校对）,词库自动生成_待内容组校对
fotógrafo,n,m,B2,,fotógrafo（待校对）,fotógrafo,Contexto: fotógrafo.,例句待内容组补充（fotógrafo）。,fotógrafo.jpg,B2|n|进阶,专八,simpático（待校对）,cultivo（待校对）,angeles（待校对）,词库自动生成_待内容组校对
vecindario,n,m,B2,,vecindario（待校对）,vecindario,Contexto: vecindario.,例句待内容组补充（vecindario）。,vecindario.jpg,B2|n|进阶,专八,quinto（待校对）,contexto（待校对）,invisible（待校对）,词库自动生成_待内容组校对
penetrar,v,n/a,B2,,penetrar（待校对）,penetrar,Contexto: penetrar.,例句待内容组补充（penetrar）。,penetrar.jpg,B2|v|变位|进阶,专八,vitamina（待校对）,herencia（待校对）,presa（待校对）,词库自动生成_待内容组校对
agresión,n,f,B2,,agresión（待校对）,agresión,Contexto: agresión.,例句待内容组补充（agresión）。,agresión.jpg,B2|n|进阶,专八,gene（待校对）,certeza（待校对）,sed（待校对）,词库自动生成_待内容组校对
entusiasmo,n,m,B2,,entusiasmo（待校对）,entusiasmo,Contexto: entusiasmo.,例句待内容组补充（entusiasmo）。,entusiasmo.jpg,B2|n|进阶,专八,envuelto（待校对）,castigado（待校对）,外国的,词库自动生成_待内容组校对
estricto,adj,n/a,B2,,estricto（待校对）,estricto,Contexto: estricto.,例句待内容组补充（estricto）。,estricto.jpg,B2|adj|进阶,专八,activar（待校对）,entretener（待校对）,mear（待校对）,词库自动生成_待内容组校对
doméstico,adj,n/a,B2,,doméstico（待校对）,doméstico,Contexto: doméstico.,例句待内容组补充（doméstico）。,doméstico.jpg,B2|adj|进阶,专八,caridad（待校对）,creencia（待校对）,desviar（待校对）,词库自动生成_待内容组校对
fig,adv,n/a,B2,,fig（待校对）,fig,Contexto: fig.,例句待内容组补充（fig）。,fig.jpg,B2|adv|进阶,专八,apartado（待校对）,abusar（待校对）,roy（待校对）,词库自动生成_待内容组校对
renuncia,n,f,B2,,renuncia（待校对）,renuncia,Contexto: renuncia.,例句待内容组补充（renuncia）。,renuncia.jpg,B2|n|进阶,专八,lavado（待校对）,ruptura（待校对）,académico（待校对）,词库自动生成_待内容组校对
díaz,n,n/a,B2,,díaz（待校对）,díaz,Contexto: díaz.,例句待内容组补充（díaz）。,díaz.jpg,B2|n|进阶,专八,entorno（待校对）,suspender（待校对）,silencioso（待校对）,词库自动生成_待内容组校对
nina,adv,n/a,B2,,nina（待校对）,nina,Contexto: nina.,例句待内容组补充（nina）。,nina.jpg,B2|adv|进阶,专八,cómplice（待校对）,editorial（待校对）,literario（待校对）,词库自动生成_待内容组校对
necesariamente,adv,n/a,B2,,necesariamente（待校对）,necesariamente,Contexto: necesariamente.,例句待内容组补充（necesariamente）。,necesariamente.jpg,B2|adv|进阶,专八,alfonso（待校对）,profundidad（待校对）,fotógrafo（待校对）,词库自动生成_待内容组校对
sida,n,f,B2,,sida（待校对）,sida,Contexto: sida.,例句待内容组补充（sida）。,sida.jpg,B2|n|进阶,专八,manipular（待校对）,súper（待校对）,doug（待校对）,词库自动生成_待内容组校对
hada,n,f,B2,,hada（待校对）,hada,Contexto: hada.,例句待内容组补充（hada）。,hada.jpg,B2|n|进阶,专八,editorial（待校对）,evaluación（待校对）,seguidor（待校对）,词库自动生成_待内容组校对
mmm,adv,n/a,B2,,mmm（待校对）,mmm,Contexto: mmm.,例句待内容组补充（mmm）。,mmm.jpg,B2|adv|进阶,专八,relacionar（待校对）,toalla（待校对）,descender（待校对）,词库自动生成_待内容组校对
callejón,n,n/a,B2,,callejón（待校对）,callejón,Contexto: callejón.,例句待内容组补充（callejón）。,callejón.jpg,B2|n|进阶,专八,trono（待校对）,asco（待校对）,danza（待校对）,词库自动生成_待内容组校对
mero,adj,n/a,B2,,mero（待校对）,mero,Contexto: mero.,例句待内容组补充（mero）。,mero.jpg,B2|adj|进阶,专八,wayne（待校对）,terrorismo（待校对）,autónomo（待校对）,词库自动生成_待内容组校对
operativo,adj,n/a,B2,,operativo（待校对）,operativo,Contexto: operativo.,例句待内容组补充（operativo）。,operativo.jpg,B2|adj|进阶,专八,suiza（待校对）,huésped（待校对）,oud（待校对）,词库自动生成_待内容组校对
mito,n,m,B2,,mito（待校对）,mito,Contexto: mito.,例句待内容组补充（mito）。,mito.jpg,B2|n|进阶,专八,denominar（待校对）,stan（待校对）,caramelo（待校对）,词库自动生成_待内容组校对
comedor,n,m,B2,,comedor（待校对）,comedor,Contexto: comedor.,例句待内容组补充（comedor）。,comedor.jpg,B2|n|进阶,专八,sordo（待校对）,grita（待校对）,artificial（待校对）,词库自动生成_待内容组校对
misil,n,n/a,B2,,misil（待校对）,misil,Contexto: misil.,例句待内容组补充（misil）。,misil.jpg,B2|n|进阶,专八,mac（待校对）,galería（待校对）,miar（待校对）,词库自动生成_待内容组校对
teórico,adj,n/a,B2,,teórico（待校对）,teórico,Contexto: teórico.,例句待内容组补充（teórico）。,teórico.jpg,B2|adj|进阶,专八,jugada（待校对）,separación（待校对）,harvey（待校对）,词库自动生成_待内容组校对
reproducir,v,n/a,B2,,reproducir（待校对）,reproducir,Contexto: reproducir.,例句待内容组补充（reproducir）。,reproducir.jpg,B2|v|变位|进阶,专八,emocional（待校对）,técnicamente（待校对）,teórico（待校对）,词库自动生成_待内容组校对
street,adv,n/a,B2,,street（待校对）,street,Contexto: street.,例句待内容组补充（street）。,street.jpg,B2|adv|进阶,专八,concejal（待校对）,pesca（待校对）,jovencito（待校对）,词库自动生成_待内容组校对
psiquiatra,n,f,B2,,psiquiatra（待校对）,psiquiatra,Contexto: psiquiatra.,例句待内容组补充（psiquiatra）。,psiquiatra.jpg,B2|n|进阶,专八,muelle（待校对）,demandar（待校对）,angustia（待校对）,词库自动生成_待内容组校对
importe,n,n/a,B2,,importe（待校对）,importe,Contexto: importe.,例句待内容组补充（importe）。,importe.jpg,B2|n|进阶,专八,日记,xix（待校对）,uña（待校对）,词库自动生成_待内容组校对
envuelto,adj,n/a,B2,,envuelto（待校对）,envuelto,Contexto: envuelto.,例句待内容组补充（envuelto）。,envuelto.jpg,B2|adj|进阶,专八,julie（待校对）,misa（待校对）,dominio（待校对）,词库自动生成_待内容组校对
integración,n,f,B2,,integración（待校对）,integración,Contexto: integración.,例句待内容组补充（integración）。,integración.jpg,B2|n|进阶,专八,terror（待校对）,transferencia（待校对）,paliza（待校对）,词库自动生成_待内容组校对
salta,n,f,B2,,salta（待校对）,salta,Contexto: salta.,例句待内容组补充（salta）。,salta.jpg,B2|n|进阶,专八,encabezar（待校对）,respiración（待校对）,macho（待校对）,词库自动生成_待内容组校对
equipaje,n,m,B2,,equipaje（待校对）,equipaje,Contexto: equipaje.,例句待内容组补充（equipaje）。,equipaje.jpg,B2|n|进阶,专八,callado（待校对）,书面,estacionamiento（待校对）,词库自动生成_待内容组校对
excesivo,adj,n/a,B2,,excesivo（待校对）,excesivo,Contexto: excesivo.,例句待内容组补充（excesivo）。,excesivo.jpg,B2|adj|进阶,专八,dañar（待校对）,suspender（待校对）,hondo（待校对）,词库自动生成_待内容组校对
manual,n,n/a,B2,,manual（待校对）,manual,Contexto: manual.,例句待内容组补充（manual）。,manual.jpg,B2|n|进阶,专八,desatar（待校对）,suministro（待校对）,turismo（待校对）,词库自动生成_待内容组校对
trastorno,n,m,B2,,trastorno（待校对）,trastorno,Contexto: trastorno.,例句待内容组补充（trastorno）。,trastorno.jpg,B2|n|进阶,专八,emborrachar（待校对）,promoción（待校对）,índice（待校对）,词库自动生成_待内容组校对
inesperado,adj,n/a,B2,,inesperado（待校对）,inesperado,Contexto: inesperado.,例句待内容组补充（inesperado）。,inesperado.jpg,B2|adj|进阶,专八,funcionamiento（待校对）,relato（待校对）,enfrente（待校对）,词库自动生成_待内容组校对
jaula,n,f,B2,,jaula（待校对）,jaula,Contexto: jaula.,例句待内容组补充（jaula）。,jaula.jpg,B2|n|进阶,专八,pandilla（待校对）,lata（待校对）,guau（待校对）,词库自动生成_待内容组校对
iii,adv,n/a,B2,,iii（待校对）,iii,Contexto: iii.,例句待内容组补充（iii）。,iii.jpg,B2|adv|进阶,专八,ácido（待校对）,húmedo（待校对）,apresurar（待校对）,词库自动生成_待内容组校对
big,adv,n/a,B2,,big（待校对）,big,Contexto: big.,例句待内容组补充（big）。,big.jpg,B2|adv|进阶,专八,lily（待校对）,expuesto（待校对）,falda（待校对）,词库自动生成_待内容组校对
encuesta,n,f,B2,,encuesta（待校对）,encuesta,Contexto: encuesta.,例句待内容组补充（encuesta）。,encuesta.jpg,B2|n|进阶,专八,vitamina（待校对）,toby（待校对）,manejo（待校对）,词库自动生成_待内容组校对
fascinante,adj,n/a,B2,,fascinante（待校对）,fascinante,Contexto: fascinante.,例句待内容组补充（fascinante）。,fascinante.jpg,B2|adj|进阶,专八,fiar（待校对）,sevilla（待校对）,académico（待校对）,词库自动生成_待内容组校对
creciente,adj,n/a,B2,,creciente（待校对）,creciente,Contexto: creciente.,例句待内容组补充（creciente）。,creciente.jpg,B2|adj|进阶,专八,marino（待校对）,juvenil（待校对）,colgado（待校对）,词库自动生成_待内容组校对
nathan,adv,n/a,B2,,nathan（待校对）,nathan,Contexto: nathan.,例句待内容组补充（nathan）。,nathan.jpg,B2|adv|进阶,专八,senado（待校对）,deslizar（待校对）,posesión（待校对）,词库自动生成_待内容组校对
galaxia,n,f,B2,,galaxia（待校对）,galaxia,Contexto: galaxia.,例句待内容组补充（galaxia）。,galaxia.jpg,B2|n|进阶,专八,russell（待校对）,radical（待校对）,posesión（待校对）,词库自动生成_待内容组校对
diamantes,n,n/a,B2,,diamantes（待校对）,diamantes,Contexto: diamantes.,例句待内容组补充（diamantes）。,diamantes.jpg,B2|n|进阶,专八,elaborado（待校对）,santos（待校对）,rubio（待校对）,词库自动生成_待内容组校对
etcétera,n,f,B2,,etcétera（待校对）,etcétera,Contexto: etcétera.,例句待内容组补充（etcétera）。,etcétera.jpg,B2|n|进阶,专八,pato（待校对）,comerciante（待校对）,estimado（待校对）,词库自动生成_待内容组校对
katie,adv,n/a,B2,,katie（待校对）,katie,Contexto: katie.,例句待内容组补充（katie）。,katie.jpg,B2|adv|进阶,专八,copiar（待校对）,ultimar（待校对）,berlín（待校对）,词库自动生成_待内容组校对
misa,n,f,B2,,misa（待校对）,misa,Contexto: misa.,例句待内容组补充（misa）。,misa.jpg,B2|n|进阶,专八,acelerar（待校对）,paraíso（待校对）,convención（待校对）,词库自动生成_待内容组校对
pagaré,n,n/a,B2,,pagaré（待校对）,pagaré,Contexto: pagaré.,例句待内容组补充（pagaré）。,pagaré.jpg,B2|n|进阶,专八,fama（待校对）,mero（待校对）,aguja（待校对）,词库自动生成_待内容组校对
azar,n,n/a,B2,,azar（待校对）,azar,Contexto: azar.,例句待内容组补充（azar）。,azar.jpg,B2|n|进阶,专八,euro（待校对）,descenso（待校对）,componente（待校对）,词库自动生成_待内容组校对
emborrachar,v,n/a,B2,,emborrachar（待校对）,emborrachar,Contexto: emborrachar.,例句待内容组补充（emborrachar）。,emborrachar.jpg,B2|v|变位|进阶,专八,recepción（待校对）,condado（待校对）,diamantes（待校对）,词库自动生成_待内容组校对
lazo,n,m,B2,,lazo（待校对）,lazo,Contexto: lazo.,例句待内容组补充（lazo）。,lazo.jpg,B2|n|进阶,专八,dramático（待校对）,howard（待校对）,biblia（待校对）,词库自动生成_待内容组校对
ubicación,n,f,B2,,ubicación（待校对）,ubicación,Contexto: ubicación.,例句待内容组补充（ubicación）。,ubicación.jpg,B2|n|进阶,专八,ubicar（待校对）,masivo（待校对）,distribuir（待校对）,词库自动生成_待内容组校对
forzado,adj,n/a,B2,,forzado（待校对）,forzado,Contexto: forzado.,例句待内容组补充（forzado）。,forzado.jpg,B2|adj|进阶,专八,joey（待校对）,choque（待校对）,incremento（待校对）,词库自动生成_待内容组校对
cuadra,n,f,B2,,cuadra（待校对）,cuadra,Contexto: cuadra.,例句待内容组补充（cuadra）。,cuadra.jpg,B2|n|进阶,专八,negativa（待校对）,designar（待校对）,desaparición（待校对）,词库自动生成_待内容组校对
hígado,n,m,B2,,hígado（待校对）,hígado,Contexto: hígado.,例句待内容组补充（hígado）。,hígado.jpg,B2|n|进阶,专八,robin（待校对）,terrorista（待校对）,autorización（待校对）,词库自动生成_待内容组校对
pandilla,n,f,B2,,pandilla（待校对）,pandilla,Contexto: pandilla.,例句待内容组补充（pandilla）。,pandilla.jpg,B2|n|进阶,专八,comerciante（待校对）,terry（待校对）,sello（待校对）,词库自动生成_待内容组校对
limón,n,n/a,B2,,limón（待校对）,limón,Contexto: limón.,例句待内容组补充（limón）。,limón.jpg,B2|n|进阶,专八,falda（待校对）,redondo（待校对）,palomo（待校对）,词库自动生成_待内容组校对
catalán,n,n/a,B2,,catalán（待校对）,catalán,Contexto: catalán.,例句待内容组补充（catalán）。,catalán.jpg,B2|n|进阶,专八,griego（待校对）,lima（待校对）,ricky（待校对）,词库自动生成_待内容组校对
acoger,v,n/a,B2,,acoger（待校对）,acoger,Contexto: acoger.,例句待内容组补充（acoger）。,acoger.jpg,B2|v|变位|进阶,专八,desafortunadamente（待校对）,niñero（待校对）,guante（待校对）,词库自动生成_待内容组校对
arquitecto,n,m,B2,,arquitecto（待校对）,arquitecto,Contexto: arquitecto.,例句待内容组补充（arquitecto）。,arquitecto.jpg,B2|n|进阶,专八,vincent（待校对）,santos（待校对）,maduro（待校对）,词库自动生成_待内容组校对
trágico,adj,n/a,B2,,trágico（待校对）,trágico,Contexto: trágico.,例句待内容组补充（trágico）。,trágico.jpg,B2|adj|进阶,专八,republicano（待校对）,descubrimiento（待校对）,estricto（待校对）,词库自动生成_待内容组校对
engaño,n,m,B2,,engaño（待校对）,engaño,Contexto: engaño.,例句待内容组补充（engaño）。,engaño.jpg,B2|n|进阶,专八,marcos（待校对）,holmes（待校对）,tyler（待校对）,词库自动生成_待内容组校对
interferir,v,n/a,B2,,interferir（待校对）,interferir,Contexto: interferir.,例句待内容组补充（interferir）。,interferir.jpg,B2|v|变位|进阶,专八,atado（待校对）,creencia（待校对）,expuesto（待校对）,词库自动生成_待内容组校对
miseria,n,f,B2,,miseria（待校对）,miseria,Contexto: miseria.,例句待内容组补充（miseria）。,miseria.jpg,B2|n|进阶,专八,estricto（待校对）,hembra（待校对）,realización（待校对）,词库自动生成_待内容组校对
automático,adj,n/a,B2,,automático（待校对）,automático,Contexto: automático.,例句待内容组补充（automático）。,automático.jpg,B2|adj|进阶,专八,gafas（待校对）,exportación（待校对）,autónomo（待校对）,词库自动生成_待内容组校对
convenio,n,m,B2,,convenio（待校对）,convenio,Contexto: convenio.,例句待内容组补充（convenio）。,convenio.jpg,B2|n|进阶,专八,comunicado（待校对）,delgado（待校对）,extensión（待校对）,词库自动生成_待内容组校对
rechazo,n,m,B2,,rechazo（待校对）,rechazo,Contexto: rechazo.,例句待内容组补充（rechazo）。,rechazo.jpg,B2|n|进阶,专八,verdaderamente（待校对）,jackie（待校对）,micrófono（待校对）,词库自动生成_待内容组校对
radiación,n,f,B2,,radiación（待校对）,radiación,Contexto: radiación.,例句待内容组补充（radiación）。,radiación.jpg,B2|n|进阶,专八,enfrente（待校对）,mato（待校对）,sábana（待校对）,词库自动生成_待内容组校对
frankie,adv,n/a,B2,,frankie（待校对）,frankie,Contexto: frankie.,例句待内容组补充（frankie）。,frankie.jpg,B2|adv|进阶,专八,s.（待校对）,decepcionar（待校对）,visible（待校对）,词库自动生成_待内容组校对
ubicar,v,n/a,B2,,ubicar（待校对）,ubicar,Contexto: ubicar.,例句待内容组补充（ubicar）。,ubicar.jpg,B2|v|变位|进阶,专八,obstáculo（待校对）,oud（待校对）,charlotte（待校对）,词库自动生成_待内容组校对
prender,v,n/a,B2,,prender（待校对）,prender,Contexto: prender.,例句待内容组补充（prender）。,prender.jpg,B2|v|变位|进阶,专八,madame（待校对）,书面,modificación（待校对）,词库自动生成_待内容组校对
