lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
adelantado,n,m,C2,,adelantado（待校对）,adelantado,Contexto: adelantado.,例句待内容组补充（adelantado）。,adelantado.jpg,C2|n|高级,专八,suegro（待校对）,paco（待校对）,anfitrión（待校对）,词库自动生成_待内容组校对
altamente,adv,n/a,C2,,altamente（待校对）,altamente,Contexto: altamente.,例句待内容组补充（altamente）。,altamente.jpg,C2|adv|高级,专八,voltear（待校对）,tambor（待校对）,melodía（待校对）,词库自动生成_待内容组校对
wendy,n,n/a,C2,,wendy（待校对）,wendy,Contexto: wendy.,例句待内容组补充（wendy）。,wendy.jpg,C2|n|高级,专八,editar（待校对）,cereal（待校对）,taco（待校对）,词库自动生成_待内容组校对
sandra,n,f,C2,,sandra（待校对）,sandra,Contexto: sandra.,例句待内容组补充（sandra）。,sandra.jpg,C2|n|高级,专八,bruno（待校对）,superficial（待校对）,honrar（待校对）,词库自动生成_待内容组校对
gatillo,n,m,C2,,gatillo（待校对）,gatillo,Contexto: gatillo.,例句待内容组补充（gatillo）。,gatillo.jpg,C2|n|高级,专八,estética（待校对）,convento（待校对）,nicole（待校对）,词库自动生成_待内容组校对
decena,n,f,C2,,decena（待校对）,decena,Contexto: decena.,例句待内容组补充（decena）。,decena.jpg,C2|n|高级,专八,inocencia（待校对）,imaginario（待校对）,gratuito（待校对）,词库自动生成_待内容组校对
suspirar,v,n/a,C2,,suspirar（待校对）,suspirar,Contexto: suspirar.,例句待内容组补充（suspirar）。,suspirar.jpg,C2|v|变位|高级,专八,b.（待校对）,imaginario（待校对）,black（待校对）,词库自动生成_待内容组校对
travis,adv,n/a,C2,,travis（待校对）,travis,Contexto: travis.,例句待内容组补充（travis）。,travis.jpg,C2|adv|高级,专八,convencional（待校对）,tokio（待校对）,maricón（待校对）,词库自动生成_待内容组校对
altar,n,n/a,C2,,altar（待校对）,altar,Contexto: altar.,例句待内容组补充（altar）。,altar.jpg,C2|n|高级,专八,cortesía（待校对）,ocasionar（待校对）,colaborador（待校对）,词库自动生成_待内容组校对
salvación,n,f,C2,,salvación（待校对）,salvación,Contexto: salvación.,例句待内容组补充（salvación）。,salvación.jpg,C2|n|高级,专八,contradicción（待校对）,rencor（待校对）,asiático（待校对）,词库自动生成_待内容组校对
catorce,n,n/a,C2,,catorce（待校对）,catorce,Contexto: catorce.,例句待内容组补充（catorce）。,catorce.jpg,C2|n|高级,专八,enfermería（待校对）,bolivia（待校对）,financiación（待校对）,词库自动生成_待内容组校对
arrebatar,v,n/a,C2,,arrebatar（待校对）,arrebatar,Contexto: arrebatar.,例句待内容组补充（arrebatar）。,arrebatar.jpg,C2|v|变位|高级,专八,seleccionado（待校对）,kennedy（待校对）,quebrar（待校对）,词库自动生成_待内容组校对
ardiente,adj,n/a,C2,,ardiente（待校对）,ardiente,Contexto: ardiente.,例句待内容组补充（ardiente）。,ardiente.jpg,C2|adj|高级,专八,contradicción（待校对）,aparcar（待校对）,panorama（待校对）,词库自动生成_待内容组校对
terraza,n,f,C2,,terraza（待校对）,terraza,Contexto: terraza.,例句待内容组补充（terraza）。,terraza.jpg,C2|n|高级,专八,estacionar（待校对）,black（待校对）,rosario（待校对）,词库自动生成_待内容组校对
televisor,n,m,C2,,televisor（待校对）,televisor,Contexto: televisor.,例句待内容组补充（televisor）。,televisor.jpg,C2|n|高级,专八,envenenar（待校对）,ardiente（待校对）,aparcar（待校对）,词库自动生成_待内容组校对
maldecir,v,n/a,C2,,maldecir（待校对）,maldecir,Contexto: maldecir.,例句待内容组补充（maldecir）。,maldecir.jpg,C2|v|变位|高级,专八,turco（待校对）,compositor（待校对）,bruno（待校对）,词库自动生成_待内容组校对
repentino,adj,n/a,C2,,repentino（待校对）,repentino,Contexto: repentino.,例句待内容组补充（repentino）。,repentino.jpg,C2|adj|高级,专八,furia（待校对）,tracy（待校对）,cereal（待校对）,词库自动生成_待内容组校对
alexander,n,n/a,C2,,alexander（待校对）,alexander,Contexto: alexander.,例句待内容组补充（alexander）。,alexander.jpg,C2|n|高级,专八,codo（待校对）,asignado（待校对）,bodega（待校对）,词库自动生成_待内容组校对
acordado,adj,n/a,C2,,acordado（待校对）,acordado,Contexto: acordado.,例句待内容组补充（acordado）。,acordado.jpg,C2|adj|高级,专八,asia（待校对）,jin（待校对）,estética（待校对）,词库自动生成_待内容组校对
corrupto,adj,n/a,C2,,corrupto（待校对）,corrupto,Contexto: corrupto.,例句待内容组补充（corrupto）。,corrupto.jpg,C2|adj|高级,专八,gala（待校对）,reagan（待校对）,abarcar（待校对）,词库自动生成_待内容组校对
liquidar,v,n/a,C2,,liquidar（待校对）,liquidar,Contexto: liquidar.,例句待内容组补充（liquidar）。,liquidar.jpg,C2|v|变位|高级,专八,félix（待校对）,tercio（待校对）,seguimiento（待校对）,词库自动生成_待内容组校对
tejado,n,m,C2,,tejado（待校对）,tejado,Contexto: tejado.,例句待内容组补充（tejado）。,tejado.jpg,C2|n|高级,专八,residuo（待校对）,granjero（待校对）,subida（待校对）,词库自动生成_待内容组校对
bando,n,m,C2,,bando（待校对）,bando,Contexto: bando.,例句待内容组补充（bando）。,bando.jpg,C2|n|高级,专八,despreciar（待校对）,crucero（待校对）,lotería（待校对）,词库自动生成_待内容组校对
jinete,n,n/a,C2,,jinete（待校对）,jinete,Contexto: jinete.,例句待内容组补充（jinete）。,jinete.jpg,C2|n|高级,专八,considerable（待校对）,cuaderno（待校对）,capilla（待校对）,词库自动生成_待内容组校对
vacuna,n,f,C2,,vacuna（待校对）,vacuna,Contexto: vacuna.,例句待内容组补充（vacuna）。,vacuna.jpg,C2|n|高级,专八,ejercitar（待校对）,todavia（待校对）,triple（待校对）,词库自动生成_待内容组校对
mozo,n,m,C2,,mozo（待校对）,mozo,Contexto: mozo.,例句待内容组补充（mozo）。,mozo.jpg,C2|n|高级,专八,normalidad（待校对）,cuaderno（待校对）,ideología（待校对）,词库自动生成_待内容组校对
normalidad,n,f,C2,,normalidad（待校对）,normalidad,Contexto: normalidad.,例句待内容组补充（normalidad）。,normalidad.jpg,C2|n|高级,专八,pino（待校对）,quizas（待校对）,coalición（待校对）,词库自动生成_待内容组校对
ralph,adv,n/a,C2,,ralph（待校对）,ralph,Contexto: ralph.,例句待内容组补充（ralph）。,ralph.jpg,C2|adv|高级,专八,house（待校对）,martillo（待校对）,estrecho（待校对）,词库自动生成_待内容组校对
star,adv,n/a,C2,,star（待校对）,star,Contexto: star.,例句待内容组补充（star）。,star.jpg,C2|adv|高级,专八,terremoto（待校对）,sutil（待校对）,catedral（待校对）,词库自动生成_待内容组校对
lance,n,n/a,C2,,lance（待校对）,lance,Contexto: lance.,例句待内容组补充（lance）。,lance.jpg,C2|n|高级,专八,contradicción（待校对）,puñado（待校对）,ocasionar（待校对）,词库自动生成_待内容组校对
sofisticado,adj,n/a,C2,,sofisticado（待校对）,sofisticado,Contexto: sofisticado.,例句待内容组补充（sofisticado）。,sofisticado.jpg,C2|adj|高级,专八,abandono（待校对）,vodka（待校对）,glorioso（待校对）,词库自动生成_待内容组校对
subida,n,f,C2,,subida（待校对）,subida,Contexto: subida.,例句待内容组补充（subida）。,subida.jpg,C2|n|高级,专八,ahorcar（待校对）,irrumpir（待校对）,craig（待校对）,词库自动生成_待内容组校对
bilbao,n,m,C2,,bilbao（待校对）,bilbao,Contexto: bilbao.,例句待内容组补充（bilbao）。,bilbao.jpg,C2|n|高级,专八,suspirar（待校对）,vagabundo（待校对）,expedición（待校对）,词库自动生成_待内容组校对
audrey,adv,n/a,C2,,audrey（待校对）,audrey,Contexto: audrey.,例句待内容组补充（audrey）。,audrey.jpg,C2|adv|高级,专八,asociar（待校对）,acosar（待校对）,estrecho（待校对）,词库自动生成_待内容组校对
burbuja,n,f,C2,,burbuja（待校对）,burbuja,Contexto: burbuja.,例句待内容组补充（burbuja）。,burbuja.jpg,C2|n|高级,专八,sobrepasar（待校对）,respectivamente（待校对）,trece（待校对）,词库自动生成_待内容组校对
bolivia,n,f,C2,,bolivia（待校对）,bolivia,Contexto: bolivia.,例句待内容组补充（bolivia）。,bolivia.jpg,C2|n|高级,专八,mansión（待校对）,plástico（待校对）,explosivo（待校对）,词库自动生成_待内容组校对
seleccionado,adj,n/a,C2,,seleccionado（待校对）,seleccionado,Contexto: seleccionado.,例句待内容组补充（seleccionado）。,seleccionado.jpg,C2|adj|高级,专八,suegro（待校对）,ashley（待校对）,mona（待校对）,词库自动生成_待内容组校对
convento,n,m,C2,,convento（待校对）,convento,Contexto: convento.,例句待内容组补充（convento）。,convento.jpg,C2|n|高级,专八,lance（待校对）,repugnante（待校对）,terremoto（待校对）,词库自动生成_待内容组校对
warren,adv,n/a,C2,,warren（待校对）,warren,Contexto: warren.,例句待内容组补充（warren）。,warren.jpg,C2|adv|高级,专八,colin（待校对）,bando（待校对）,natalie（待校对）,词库自动生成_待内容组校对
moderado,adj,n/a,C2,,moderado（待校对）,moderado,Contexto: moderado.,例句待内容组补充（moderado）。,moderado.jpg,C2|adj|高级,专八,pendejo（待校对）,martillo（待校对）,concentrado（待校对）,词库自动生成_待内容组校对
artefacto,n,m,C2,,artefacto（待校对）,artefacto,Contexto: artefacto.,例句待内容组补充（artefacto）。,artefacto.jpg,C2|n|高级,专八,sanción（待校对）,ingeniería（待校对）,insulto（待校对）,词库自动生成_待内容组校对
félix,n,n/a,C2,,félix（待校对）,félix,Contexto: félix.,例句待内容组补充（félix）。,félix.jpg,C2|n|高级,专八,apoderar（待校对）,centenar（待校对）,receptor（待校对）,词库自动生成_待内容组校对
lastimado,adj,n/a,C2,,lastimado（待校对）,lastimado,Contexto: lastimado.,例句待内容组补充（lastimado）。,lastimado.jpg,C2|adj|高级,专八,arrodillar（待校对）,intacto（待校对）,centenar（待校对）,词库自动生成_待内容组校对
doscientos,n,n/a,C2,,doscientos（待校对）,doscientos,Contexto: doscientos.,例句待内容组补充（doscientos）。,doscientos.jpg,C2|n|高级,专八,cóctel（待校对）,cerradura（待校对）,expandir（待校对）,词库自动生成_待内容组校对
lotería,n,f,C2,,lotería（待校对）,lotería,Contexto: lotería.,例句待内容组补充（lotería）。,lotería.jpg,C2|n|高级,专八,estrecho（待校对）,contribución（待校对）,panorama（待校对）,词库自动生成_待内容组校对
imaginario,adj,n/a,C2,,imaginario（待校对）,imaginario,Contexto: imaginario.,例句待内容组补充（imaginario）。,imaginario.jpg,C2|adj|高级,专八,fractura（待校对）,quizas（待校对）,latir（待校对）,词库自动生成_待内容组校对
financiación,n,f,C2,,financiación（待校对）,financiación,Contexto: financiación.,例句待内容组补充（financiación）。,financiación.jpg,C2|n|高级,专八,plástico（待校对）,estacionar（待校对）,incorrecto（待校对）,词库自动生成_待内容组校对
kurt,adv,n/a,C2,,kurt（待校对）,kurt,Contexto: kurt.,例句待内容组补充（kurt）。,kurt.jpg,C2|adv|高级,专八,infinito（待校对）,decena（待校对）,nuez（待校对）,词库自动生成_待内容组校对
cuaderno,n,m,C2,,cuaderno（待校对）,cuaderno,Contexto: cuaderno.,例句待内容组补充（cuaderno）。,cuaderno.jpg,C2|n|高级,专八,relativamente（待校对）,hall（待校对）,arrebatar（待校对）,词库自动生成_待内容组校对
localizado,adj,n/a,C2,,localizado（待校对）,localizado,Contexto: localizado.,例句待内容组补充（localizado）。,localizado.jpg,C2|adj|高级,专八,salvación（待校对）,colaborador（待校对）,difunto（待校对）,词库自动生成_待内容组校对
carolina,n,f,C2,,carolina（待校对）,carolina,Contexto: carolina.,例句待内容组补充（carolina）。,carolina.jpg,C2|n|高级,专八,estrecho（待校对）,racional（待校对）,convento（待校对）,词库自动生成_待内容组校对
numerar,v,n/a,C2,,numerar（待校对）,numerar,Contexto: numerar.,例句待内容组补充（numerar）。,numerar.jpg,C2|v|变位|高级,专八,rosario（待校对）,dominante（待校对）,janet（待校对）,词库自动生成_待内容组校对
a.,adv,n/a,C2,,a.（待校对）,a.,Contexto: a..,例句待内容组补充（a.）。,a.jpg,C2|adv|高级,专八,torpe（待校对）,rosario（待校对）,difusión（待校对）,词库自动生成_待内容组校对
batman,n,n/a,C2,,batman（待校对）,batman,Contexto: batman.,例句待内容组补充（batman）。,batman.jpg,C2|n|高级,专八,convocatoria（待校对）,sofisticado（待校对）,crucero（待校对）,词库自动生成_待内容组校对
estacionar,v,n/a,C2,,estacionar（待校对）,estacionar,Contexto: estacionar.,例句待内容组补充（estacionar）。,estacionar.jpg,C2|v|变位|高级,专八,sofía（待校对）,ashley（待校对）,confidencial（待校对）,词库自动生成_待内容组校对
tracy,adv,n/a,C2,,tracy（待校对）,tracy,Contexto: tracy.,例句待内容组补充（tracy）。,tracy.jpg,C2|adv|高级,专八,connor（待校对）,residuo（待校对）,acomodar（待校对）,词库自动生成_待内容组校对
exilio,n,m,C2,,exilio（待校对）,exilio,Contexto: exilio.,例句待内容组补充（exilio）。,exilio.jpg,C2|n|高级,专八,chimenea（待校对）,terraza（待校对）,malentendido（待校对）,词库自动生成_待内容组校对
fundamento,n,m,C2,,fundamento（待校对）,fundamento,Contexto: fundamento.,例句待内容组补充（fundamento）。,fundamento.jpg,C2|n|高级,专八,altar（待校对）,antena（待校对）,ralph（待校对）,词库自动生成_待内容组校对
apoderar,v,n/a,C2,,apoderar（待校对）,apoderar,Contexto: apoderar.,例句待内容组补充（apoderar）。,apoderar.jpg,C2|v|变位|高级,专八,fundamento（待校对）,baby（待校对）,turco（待校对）,词库自动生成_待内容组校对
cojo,n,m,C2,,cojo（待校对）,cojo,Contexto: cojo.,例句待内容组补充（cojo）。,cojo.jpg,C2|n|高级,专八,ocasionar（待校对）,crucero（待校对）,pino（待校对）,词库自动生成_待内容组校对
jabón,n,n/a,C2,,jabón（待校对）,jabón,Contexto: jabón.,例句待内容组补充（jabón）。,jabón.jpg,C2|n|高级,专八,ashley（待校对）,hongo（待校对）,sobrepasar（待校对）,词库自动生成_待内容组校对
sutil,adj,n/a,C2,,sutil（待校对）,sutil,Contexto: sutil.,例句待内容组补充（sutil）。,sutil.jpg,C2|adj|高级,专八,ranchar（待校对）,we（待校对）,inocencia（待校对）,词库自动生成_待内容组校对
asia,n,f,C2,,asia（待校对）,asia,Contexto: asia.,例句待内容组补充（asia）。,asia.jpg,C2|n|高级,专八,ocasionar（待校对）,liquidar（待校对）,subida（待校对）,词库自动生成_待内容组校对
capilla,n,f,C2,,capilla（待校对）,capilla,Contexto: capilla.,例句待内容组补充（capilla）。,capilla.jpg,C2|n|高级,专八,drogado（待校对）,localizado（待校对）,onu（待校对）,词库自动生成_待内容组校对
penny,adv,n/a,C2,,penny（待校对）,penny,Contexto: penny.,例句待内容组补充（penny）。,penny.jpg,C2|adv|高级,专八,podrido（待校对）,crucero（待校对）,fractura（待校对）,词库自动生成_待内容组校对
verter,v,n/a,C2,,verter（待校对）,verter,Contexto: verter.,例句待内容组补充（verter）。,verter.jpg,C2|v|变位|高级,专八,ortega（待校对）,otan（待校对）,rana（待校对）,词库自动生成_待内容组校对
ambicioso,adj,n/a,C2,,ambicioso（待校对）,ambicioso,Contexto: ambicioso.,例句待内容组补充（ambicioso）。,ambicioso.jpg,C2|adj|高级,专八,excitar（待校对）,vagina（待校对）,graham（待校对）,词库自动生成_待内容组校对
mención,n,f,C2,,mención（待校对）,mención,Contexto: mención.,例句待内容组补充（mención）。,mención.jpg,C2|n|高级,专八,kent（待校对）,terremoto（待校对）,mason（待校对）,词库自动生成_待内容组校对
cintura,n,f,C2,,cintura（待校对）,cintura,Contexto: cintura.,例句待内容组补充（cintura）。,cintura.jpg,C2|n|高级,专八,vagina（待校对）,cojo（待校对）,codo（待校对）,词库自动生成_待内容组校对
ampliación,n,f,C2,,ampliación（待校对）,ampliación,Contexto: ampliación.,例句待内容组补充（ampliación）。,ampliación.jpg,C2|n|高级,专八,enfermería（待校对）,adelantado（待校对）,héctor（待校对）,词库自动生成_待内容组校对
imperial,adj,n/a,C2,,imperial（待校对）,imperial,Contexto: imperial.,例句待内容组补充（imperial）。,imperial.jpg,C2|adj|高级,专八,moderado（待校对）,terraza（待校对）,despreciar（待校对）,词库自动生成_待内容组校对
autonómico,adj,n/a,C2,,autonómico（待校对）,autonómico,Contexto: autonómico.,例句待内容组补充（autonómico）。,autonómico.jpg,C2|adj|高级,专八,tentación（待校对）,bandeja（待校对）,orina（待校对）,词库自动生成_待内容组校对
espectro,n,m,C2,,espectro（待校对）,espectro,Contexto: espectro.,例句待内容组补充（espectro）。,espectro.jpg,C2|n|高级,专八,drogado（待校对）,ranchar（待校对）,verter（待校对）,词库自动生成_待内容组校对
optimista,adj,n/a,C2,,optimista（待校对）,optimista,Contexto: optimista.,例句待内容组补充（optimista）。,optimista.jpg,C2|adj|高级,专八,b.（待校对）,suspensión（待校对）,criado（待校对）,词库自动生成_待内容组校对
otan,n,n/a,C2,,otan（待校对）,otan,Contexto: otan.,例句待内容组补充（otan）。,otan.jpg,C2|n|高级,专八,paco（待校对）,vacuna（待校对）,bilbao（待校对）,词库自动生成_待内容组校对
almacenar,v,n/a,C2,,almacenar（待校对）,almacenar,Contexto: almacenar.,例句待内容组补充（almacenar）。,almacenar.jpg,C2|v|变位|高级,专八,foro（待校对）,asilo（待校对）,confidencial（待校对）,词库自动生成_待内容组校对
psicólogo,n,m,C2,,psicólogo（待校对）,psicólogo,Contexto: psicólogo.,例句待内容组补充（psicólogo）。,psicólogo.jpg,C2|n|高级,专八,prolongar（待校对）,rudo（待校对）,carrie（待校对）,词库自动生成_待内容组校对
debilitar,v,n/a,C2,,debilitar（待校对）,debilitar,Contexto: debilitar.,例句待内容组补充（debilitar）。,debilitar.jpg,C2|v|变位|高级,专八,generalizar（待校对）,nora（待校对）,trofeo（待校对）,词库自动生成_待内容组校对
pendejo,adj,n/a,C2,,pendejo（待校对）,pendejo,Contexto: pendejo.,例句待内容组补充（pendejo）。,pendejo.jpg,C2|adj|高级,专八,colin（待校对）,chimenea（待校对）,paco（待校对）,词库自动生成_待内容组校对
abarcar,v,n/a,C2,,abarcar（待校对）,abarcar,Contexto: abarcar.,例句待内容组补充（abarcar）。,abarcar.jpg,C2|v|变位|高级,专八,estrecho（待校对）,niñito（待校对）,subasta（待校对）,词库自动生成_待内容组校对
dí,adv,n/a,C2,,dí（待校对）,dí,Contexto: dí.,例句待内容组补充（dí）。,dí.jpg,C2|adv|高级,专八,sandra（待校对）,cancha（待校对）,niñito（待校对）,词库自动生成_待内容组校对
asignado,adj,n/a,C2,,asignado（待校对）,asignado,Contexto: asignado.,例句待内容组补充（asignado）。,asignado.jpg,C2|adj|高级,专八,guillermo（待校对）,localizado（待校对）,artefacto（待校对）,词库自动生成_待内容组校对
extenso,adj,n/a,C2,,extenso（待校对）,extenso,Contexto: extenso.,例句待内容组补充（extenso）。,extenso.jpg,C2|adj|高级,专八,restricción（待校对）,directivo（待校对）,jinete（待校对）,词库自动生成_待内容组校对
aparcar,v,n/a,C2,,aparcar（待校对）,aparcar,Contexto: aparcar.,例句待内容组补充（aparcar）。,aparcar.jpg,C2|v|变位|高级,专八,riley（待校对）,vodka（待校对）,contribución（待校对）,词库自动生成_待内容组校对
cretino,n,m,C2,,cretino（待校对）,cretino,Contexto: cretino.,例句待内容组补充（cretino）。,cretino.jpg,C2|n|高级,专八,circular（待校对）,cojo（待校对）,we（待校对）,词库自动生成_待内容组校对
rencor,n,m,C2,,rencor（待校对）,rencor,Contexto: rencor.,例句待内容组补充（rencor）。,rencor.jpg,C2|n|高级,专八,restricción（待校对）,superficial（待校对）,bandido（待校对）,词库自动生成_待内容组校对
generalizar,v,n/a,C2,,generalizar（待校对）,generalizar,Contexto: generalizar.,例句待内容组补充（generalizar）。,generalizar.jpg,C2|v|变位|高级,专八,autonómico（待校对）,aparcar（待校对）,alexander（待校对）,词库自动生成_待内容组校对
malentendido,n,m,C2,,malentendido（待校对）,malentendido,Contexto: malentendido.,例句待内容组补充（malentendido）。,malentendido.jpg,C2|n|高级,专八,sillón（待校对）,sudor（待校对）,penny（待校对）,词库自动生成_待内容组校对
incorrecto,adj,n/a,C2,,incorrecto（待校对）,incorrecto,Contexto: incorrecto.,例句待内容组补充（incorrecto）。,incorrecto.jpg,C2|adj|高级,专八,calibrar（待校对）,andalucía（待校对）,coalición（待校对）,词库自动生成_待内容组校对
nora,n,f,C2,,nora（待校对）,nora,Contexto: nora.,例句待内容组补充（nora）。,nora.jpg,C2|n|高级,专八,clan（待校对）,coco（待校对）,evan（待校对）,词库自动生成_待内容组校对
directivo,n,m,C2,,directivo（待校对）,directivo,Contexto: directivo.,例句待内容组补充（directivo）。,directivo.jpg,C2|n|高级,专八,catorce（待校对）,dí（待校对）,triple（待校对）,词库自动生成_待内容组校对
presenciar,v,n/a,C2,,presenciar（待校对）,presenciar,Contexto: presenciar.,例句待内容组补充（presenciar）。,presenciar.jpg,C2|v|变位|高级,专八,furia（待校对）,vagina（待校对）,coalición（待校对）,词库自动生成_待内容组校对
calibrar,v,n/a,C2,,calibrar（待校对）,calibrar,Contexto: calibrar.,例句待内容组补充（calibrar）。,calibrar.jpg,C2|v|变位|高级,专八,envenenar（待校对）,grecia（待校对）,iris（待校对）,词库自动生成_待内容组校对
melodía,n,f,C2,,melodía（待校对）,melodía,Contexto: melodía.,例句待内容组补充（melodía）。,melodía.jpg,C2|n|高级,专八,vagina（待校对）,burbuja（待校对）,seleccionado（待校对）,词库自动生成_待内容组校对
contaminación,n,f,C2,,contaminación（待校对）,contaminación,Contexto: contaminación.,例句待内容组补充（contaminación）。,contaminación.jpg,C2|n|高级,专八,estacionar（待校对）,adelantado（待校对）,relativamente（待校对）,词库自动生成_待内容组校对
burla,n,f,C2,,burla（待校对）,burla,Contexto: burla.,例句待内容组补充（burla）。,burla.jpg,C2|n|高级,专八,bruno（待校对）,singular（待校对）,carrie（待校对）,词库自动生成_待内容组校对
voltear,v,n/a,C2,,voltear（待校对）,voltear,Contexto: voltear.,例句待内容组补充（voltear）。,voltear.jpg,C2|v|变位|高级,专八,coco（待校对）,uva（待校对）,bodega（待校对）,词库自动生成_待内容组校对
estética,n,f,C2,,estética（待校对）,estética,Contexto: estética.,例句待内容组补充（estética）。,estética.jpg,C2|n|高级,专八,fractura（待校对）,turco（待校对）,diferenciar（待校对）,词库自动生成_待内容组校对
cría,n,f,C2,,cría（待校对）,cría,Contexto: cría.,例句待内容组补充（cría）。,cría.jpg,C2|n|高级,专八,rita（待校对）,suegro（待校对）,andalucía（待校对）,词库自动生成_待内容组校对
asociar,v,n/a,C2,,asociar（待校对）,asociar,Contexto: asociar.,例句待内容组补充（asociar）。,asociar.jpg,C2|v|变位|高级,专八,fortalecer（待校对）,mason（待校对）,sofía（待校对）,词库自动生成_待内容组校对
desesperación,n,f,C2,,desesperación（待校对）,desesperación,Contexto: desesperación.,例句待内容组补充（desesperación）。,desesperación.jpg,C2|n|高级,专八,estreno（待校对）,escultura（待校对）,presenciar（待校对）,词库自动生成_待内容组校对
enfocar,v,n/a,C2,,enfocar（待校对）,enfocar,Contexto: enfocar.,例句待内容组补充（enfocar）。,enfocar.jpg,C2|v|变位|高级,专八,imaginario（待校对）,batman（待校对）,candidatura（待校对）,词库自动生成_待内容组校对
cereal,n,n/a,C2,,cereal（待校对）,cereal,Contexto: cereal.,例句待内容组补充（cereal）。,cereal.jpg,C2|n|高级,专八,aterrador（待校对）,ralph（待校对）,christine（待校对）,词库自动生成_待内容组校对
lunar,adj,n/a,C2,,lunar（待校对）,lunar,Contexto: lunar.,例句待内容组补充（lunar）。,lunar.jpg,C2|adj|高级,专八,turco（待校对）,janet（待校对）,propina（待校对）,词库自动生成_待内容组校对
confidencial,adj,n/a,C2,,confidencial（待校对）,confidencial,Contexto: confidencial.,例句待内容组补充（confidencial）。,confidencial.jpg,C2|adj|高级,专八,bodega（待校对）,sobrio（待校对）,algodón（待校对）,词库自动生成_待内容组校对
pillo,n,m,C2,,pillo（待校对）,pillo,Contexto: pillo.,例句待内容组补充（pillo）。,pillo.jpg,C2|n|高级,专八,conmover（待校对）,propina（待校对）,contribución（待校对）,词库自动生成_待内容组校对
bastante,adj,n/a,C2,,相当,bastante,Contexto: bastante.,例句待内容组补充（bastante）。,bastante.jpg,C2|adj|高级,专八,retorno（待校对）,alabar（待校对）,asia（待校对）,词库自动生成_待内容组校对
codo,n,m,C2,,codo（待校对）,codo,Contexto: codo.,例句待内容组补充（codo）。,codo.jpg,C2|n|高级,专八,crucero（待校对）,portugal（待校对）,telegrama（待校对）,词库自动生成_待内容组校对
sueco,adj,n/a,C2,,sueco（待校对）,sueco,Contexto: sueco.,例句待内容组补充（sueco）。,sueco.jpg,C2|adj|高级,专八,warren（待校对）,televisor（待校对）,regir（待校对）,词库自动生成_待内容组校对
graham,adv,n/a,C2,,graham（待校对）,graham,Contexto: graham.,例句待内容组补充（graham）。,graham.jpg,C2|adv|高级,专八,quizas（待校对）,bando（待校对）,capilla（待校对）,词库自动生成_待内容组校对
kent,adv,n/a,C2,,kent（待校对）,kent,Contexto: kent.,例句待内容组补充（kent）。,kent.jpg,C2|adv|高级,专八,ardiente（待校对）,despreciar（待校对）,reagan（待校对）,词库自动生成_待内容组校对
desvanecer,v,n/a,C2,,desvanecer（待校对）,desvanecer,Contexto: desvanecer.,例句待内容组补充（desvanecer）。,desvanecer.jpg,C2|v|变位|高级,专八,superficial（待校对）,telegrama（待校对）,shock（待校对）,词库自动生成_待内容组校对
rosario,n,m,C2,,rosario（待校对）,rosario,Contexto: rosario.,例句待内容组补充（rosario）。,rosario.jpg,C2|n|高级,专八,desesperación（待校对）,candidatura（待校对）,malentendido（待校对）,词库自动生成_待内容组校对
evan,adv,n/a,C2,,evan（待校对）,evan,Contexto: evan.,例句待内容组补充（evan）。,evan.jpg,C2|adv|高级,专八,asia（待校对）,farmacia（待校对）,brutal（待校对）,词库自动生成_待内容组校对
jamón,n,n/a,C2,,jamón（待校对）,jamón,Contexto: jamón.,例句待内容组补充（jamón）。,jamón.jpg,C2|n|高级,专八,inmigrante（待校对）,blando（待校对）,cordero（待校对）,词库自动生成_待内容组校对
pepe,n,n/a,C2,,pepe（待校对）,pepe,Contexto: pepe.,例句待内容组补充（pepe）。,pepe.jpg,C2|n|高级,专八,capullo（待校对）,chance（待校对）,irrumpir（待校对）,词库自动生成_待内容组校对
estrecho,n,m,C2,,estrecho（待校对）,estrecho,Contexto: estrecho.,例句待内容组补充（estrecho）。,estrecho.jpg,C2|n|高级,专八,blando（待校对）,audrey（待校对）,defensivo（待校对）,词库自动生成_待内容组校对
love,adv,n/a,C2,,love（待校对）,love,Contexto: love.,例句待内容组补充（love）。,love.jpg,C2|adv|高级,专八,todavia（待校对）,iris（待校对）,bando（待校对）,词库自动生成_待内容组校对
singular,adj,n/a,C2,,singular（待校对）,singular,Contexto: singular.,例句待内容组补充（singular）。,singular.jpg,C2|adj|高级,专八,malentendido（待校对）,dinámica（待校对）,penny（待校对）,词库自动生成_待内容组校对
defensivo,adj,n/a,C2,,defensivo（待校对）,defensivo,Contexto: defensivo.,例句待内容组补充（defensivo）。,defensivo.jpg,C2|adj|高级,专八,suegro（待校对）,mason（待校对）,cortesía（待校对）,词库自动生成_待内容组校对
grecia,n,f,C2,,grecia（待校对）,grecia,Contexto: grecia.,例句待内容组补充（grecia）。,grecia.jpg,C2|n|高级,专八,rosario（待校对）,plástico（待校对）,sofisticado（待校对）,词库自动生成_待内容组校对
intérprete,n,n/a,C2,,intérprete（待校对）,intérprete,Contexto: intérprete.,例句待内容组补充（intérprete）。,intérprete.jpg,C2|n|高级,专八,uva（待校对）,asiático（待校对）,consolidar（待校对）,词库自动生成_待内容组校对
