lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
cincuenta,n,f,B1,,cincuenta（待校对）,cincuenta,Contexto: cincuenta.,例句待内容组补充（cincuenta）。,cincuenta.jpg,B1|n|进阶,专四,reciente（待校对）,posterior（待校对）,alarma（待校对）,词库自动生成_待内容组校对
símbolo,n,m,B1,,símbolo（待校对）,símbolo,Contexto: símbolo.,例句待内容组补充（símbolo）。,símbolo.jpg,B1|n|进阶,专四,edición（待校对）,pavo（待校对）,rastrear（待校对）,词库自动生成_待内容组校对
vacío,adj,n/a,B1,,vacío（待校对）,vacío,Contexto: vacío.,例句待内容组补充（vacío）。,vacío.jpg,B1|adj|进阶,专四,luke（待校对）,comentario（待校对）,larry（待校对）,词库自动生成_待内容组校对
brindar,v,n/a,B1,,brindar（待校对）,brindar,Contexto: brindar.,例句待内容组补充（brindar）。,brindar.jpg,B1|v|变位|进阶,专四,dra.（待校对）,kelly（待校对）,magnífico（待校对）,词库自动生成_待内容组校对
rescatar,v,n/a,B1,,rescatar（待校对）,rescatar,Contexto: rescatar.,例句待内容组补充（rescatar）。,rescatar.jpg,B1|v|变位|进阶,专四,religioso（待校对）,milagro（待校对）,dedicado（待校对）,词库自动生成_待内容组校对
semejante,adj,n/a,B1,,semejante（待校对）,semejante,Contexto: semejante.,例句待内容组补充（semejante）。,semejante.jpg,B1|adj|进阶,专四,lejano（待校对）,fabricar（待校对）,teta（待校对）,词库自动生成_待内容组校对
primavera,n,f,B1,,primavera（待校对）,primavera,Contexto: primavera.,例句待内容组补充（primavera）。,primavera.jpg,B1|n|进阶,专四,j（待校对）,sede（待校对）,perfil（待校对）,词库自动生成_待内容组校对
palo,n,m,B1,,palo（待校对）,palo,Contexto: palo.,例句待内容组补充（palo）。,palo.jpg,B1|n|进阶,专四,telefónico（待校对）,pantalla（待校对）,disminuir（待校对）,词库自动生成_待内容组校对
fruta,n,f,B1,,fruta（待校对）,fruta,Contexto: fruta.,例句待内容组补充（fruta）。,fruta.jpg,B1|n|进阶,专四,libra（待校对）,uds.（待校对）,queja（待校对）,词库自动生成_待内容组校对
poquito,adj,n/a,B1,,poquito（待校对）,poquito,Contexto: poquito.,例句待内容组补充（poquito）。,poquito.jpg,B1|adj|进阶,专四,alerta（待校对）,conformar（待校对）,invierno（待校对）,词库自动生成_待内容组校对
mecanismo,n,m,B1,,mecanismo（待校对）,mecanismo,Contexto: mecanismo.,例句待内容组补充（mecanismo）。,mecanismo.jpg,B1|n|进阶,专四,eric（待校对）,solar（待校对）,sospechar（待校对）,词库自动生成_待内容组校对
tranquilizar,v,n/a,B1,,tranquilizar（待校对）,tranquilizar,Contexto: tranquilizar.,例句待内容组补充（tranquilizar）。,tranquilizar.jpg,B1|v|变位|进阶,专四,franco（待校对）,anual（待校对）,democracia（待校对）,词库自动生成_待内容组校对
alerta,n,f,B1,,alerta（待校对）,alerta,Contexto: alerta.,例句待内容组补充（alerta）。,alerta.jpg,B1|n|进阶,专四,judío（待校对）,reto（待校对）,esperado（待校对）,词库自动生成_待内容组校对
suma,n,m,B1,,suma（待校对）,suma,Contexto: suma.,例句待内容组补充（suma）。,suma.jpg,B1|n|进阶,专四,r（待校对）,equilibrio（待校对）,comunista（待校对）,词库自动生成_待内容组校对
impacto,n,m,B1,,impacto（待校对）,impacto,Contexto: impacto.,例句待内容组补充（impacto）。,impacto.jpg,B1|n|进阶,专四,lejano（待校对）,arrojar（待校对）,patria（待校对）,词库自动生成_待内容组校对
ronda,n,f,B1,,ronda（待校对）,ronda,Contexto: ronda.,例句待内容组补充（ronda）。,ronda.jpg,B1|n|进阶,专四,recientemente（待校对）,tragar（待校对）,jenny（待校对）,词库自动生成_待内容组校对
filmar,v,n/a,B1,,filmar（待校对）,filmar,Contexto: filmar.,例句待内容组补充（filmar）。,filmar.jpg,B1|v|变位|进阶,专四,toro（待校对）,chino（待校对）,poeta（待校对）,词库自动生成_待内容组校对
organizado,adj,n/a,B1,,organizado（待校对）,organizado,Contexto: organizado.,例句待内容组补充（organizado）。,organizado.jpg,B1|adj|进阶,专四,aproximadamente（待校对）,voluntario（待校对）,bota（待校对）,词库自动生成_待内容组校对
asombroso,adj,n/a,B1,,asombroso（待校对）,asombroso,Contexto: asombroso.,例句待内容组补充（asombroso）。,asombroso.jpg,B1|adj|进阶,专四,elevar（待校对）,reforma（待校对）,década（待校对）,词库自动生成_待内容组校对
prohibido,adj,n/a,B1,,prohibido（待校对）,prohibido,Contexto: prohibido.,例句待内容组补充（prohibido）。,prohibido.jpg,B1|adj|进阶,专四,constitución（待校对）,verificar（待校对）,convenir（待校对）,词库自动生成_待内容组校对
alberto,n,m,B1,,alberto（待校对）,alberto,Contexto: alberto.,例句待内容组补充（alberto）。,alberto.jpg,B1|n|进阶,专四,delicado（待校对）,encargado（待校对）,llegada（待校对）,词库自动生成_待内容组校对
vivienda,n,f,B1,,vivienda（待校对）,vivienda,Contexto: vivienda.,例句待内容组补充（vivienda）。,vivienda.jpg,B1|n|进阶,专四,complejo（待校对）,pintor（待校对）,whisky（待校对）,词库自动生成_待内容组校对
kelly,adv,n/a,B1,,kelly（待校对）,kelly,Contexto: kelly.,例句待内容组补充（kelly）。,kelly.jpg,B1|adv|进阶,专四,mezclar（待校对）,asqueroso（待校对）,ceder（待校对）,词库自动生成_待内容组校对
ceder,v,n/a,B1,,ceder（待校对）,ceder,Contexto: ceder.,例句待内容组补充（ceder）。,ceder.jpg,B1|v|变位|进阶,专四,pérez（待校对）,círculo（待校对）,enfadado（待校对）,词库自动生成_待内容组校对
felicitación,n,f,B1,,felicitación（待校对）,felicitación,Contexto: felicitación.,例句待内容组补充（felicitación）。,felicitación.jpg,B1|n|进阶,专四,romano（待校对）,personalmente（待校对）,poema（待校对）,词库自动生成_待内容组校对
mate,n,n/a,B1,,mate（待校对）,mate,Contexto: mate.,例句待内容组补充（mate）。,mate.jpg,B1|n|进阶,专四,prohibido（待校对）,facultad（待校对）,pecado（待校对）,词库自动生成_待内容组校对
sabor,n,m,B1,,sabor（待校对）,sabor,Contexto: sabor.,例句待内容组补充（sabor）。,sabor.jpg,B1|n|进阶,专四,g（待校对）,entidad（待校对）,garantía（待校对）,词库自动生成_待内容组校对
reyes,n,n/a,B1,,reyes（待校对）,reyes,Contexto: reyes.,例句待内容组补充（reyes）。,reyes.jpg,B1|n|进阶,专四,nocturno（待校对）,ilegal（待校对）,emocionado（待校对）,词库自动生成_待内容组校对
argumento,n,m,B1,,argumento（待校对）,argumento,Contexto: argumento.,例句待内容组补充（argumento）。,argumento.jpg,B1|n|进阶,专四,suelto（待校对）,traicionar（待校对）,garganta（待校对）,词库自动生成_待内容组校对
rafael,n,n/a,B1,,rafael（待校对）,rafael,Contexto: rafael.,例句待内容组补充（rafael）。,rafael.jpg,B1|n|进阶,专四,traducción（待校对）,parlamento（待校对）,reclamar（待校对）,词库自动生成_待内容组校对
tribu,n,n/a,B1,,tribu（待校对）,tribu,Contexto: tribu.,例句待内容组补充（tribu）。,tribu.jpg,B1|n|进阶,专四,concierto（待校对）,mama（待校对）,ceder（待校对）,词库自动生成_待内容组校对
muchísimo,adv,n/a,B1,,muchísimo（待校对）,muchísimo,Contexto: muchísimo.,例句待内容组补充（muchísimo）。,muchísimo.jpg,B1|adv|进阶,专四,suave（待校对）,destinado（待校对）,naranja（待校对）,词库自动生成_待内容组校对
jeff,adv,n/a,B1,,jeff（待校对）,jeff,Contexto: jeff.,例句待内容组补充（jeff）。,jeff.jpg,B1|adv|进阶,专四,william（待校对）,destinado（待校对）,uds.（待校对）,词库自动生成_待内容组校对
barra,n,f,B1,,barra（待校对）,barra,Contexto: barra.,例句待内容组补充（barra）。,barra.jpg,B1|n|进阶,专四,cabrón（待校对）,garganta（待校对）,miel（待校对）,词库自动生成_待内容组校对
emily,adv,n/a,B1,,emily（待校对）,emily,Contexto: emily.,例句待内容组补充（emily）。,emily.jpg,B1|adv|进阶,专四,rehén（待校对）,venganza（待校对）,barato（待校对）,词库自动生成_待内容组校对
jason,adv,n/a,B1,,jason（待校对）,jason,Contexto: jason.,例句待内容组补充（jason）。,jason.jpg,B1|adv|进阶,专四,múltiple（待校对）,rápidamente（待校对）,experimento（待校对）,词库自动生成_待内容组校对
retener,v,n/a,B1,,retener（待校对）,retener,Contexto: retener.,例句待内容组补充（retener）。,retener.jpg,B1|v|变位|进阶,专四,fruto（待校对）,acostumbrar（待校对）,tasa（待校对）,词库自动生成_待内容组校对
escaso,adj,n/a,B1,,escaso（待校对）,escaso,Contexto: escaso.,例句待内容组补充（escaso）。,escaso.jpg,B1|adj|进阶,专四,inicial（待校对）,excusa（待校对）,amistad（待校对）,词库自动生成_待内容组校对
categoría,n,f,B1,,categoría（待校对）,categoría,Contexto: categoría.,例句待内容组补充（categoría）。,categoría.jpg,B1|n|进阶,专四,mono（待校对）,vaca（待校对）,izquierdo（待校对）,词库自动生成_待内容组校对
mancha,n,f,B1,,mancha（待校对）,mancha,Contexto: mancha.,例句待内容组补充（mancha）。,mancha.jpg,B1|n|进阶,专四,asamblea（待校对）,contentar（待校对）,dave（待校对）,词库自动生成_待内容组校对
v,n,n/a,B1,,v（待校对）,v,Contexto: v.,例句待内容组补充（v）。,v.jpg,B1|n|进阶,专四,brillar（待校对）,consumo（待校对）,acusación（待校对）,词库自动生成_待内容组校对
camarero,n,m,B1,,camarero（待校对）,camarero,Contexto: camarero.,例句待内容组补充（camarero）。,camarero.jpg,B1|n|进阶,专四,aparentemente（待校对）,grabar（待校对）,almacén（待校对）,词库自动生成_待内容组校对
dimensión,n,f,B1,,dimensión（待校对）,dimensión,Contexto: dimensión.,例句待内容组补充（dimensión）。,dimensión.jpg,B1|n|进阶,专四,negociación（待校对）,techo（待校对）,museo（待校对）,词库自动生成_待内容组校对
saludo,n,m,B1,,saludo（待校对）,saludo,Contexto: saludo.,例句待内容组补充（saludo）。,saludo.jpg,B1|n|进阶,专四,morgan（待校对）,amistad（待校对）,sara（待校对）,词库自动生成_待内容组校对
percibir,v,n/a,B1,,percibir（待校对）,percibir,Contexto: percibir.,例句待内容组补充（percibir）。,percibir.jpg,B1|v|变位|进阶,专四,sacerdote（待校对）,salario（待校对）,nieve（待校对）,词库自动生成_待内容组校对
capa,n,f,B1,,capa（待校对）,capa,Contexto: capa.,例句待内容组补充（capa）。,capa.jpg,B1|n|进阶,专四,lenguaje（待校对）,apariencia（待校对）,instrumento（待校对）,词库自动生成_待内容组校对
avance,n,n/a,B1,,avance（待校对）,avance,Contexto: avance.,例句待内容组补充（avance）。,avance.jpg,B1|n|进阶,专四,susan（待校对）,músico（待校对）,carro（待校对）,词库自动生成_待内容组校对
digno,adj,n/a,B1,,digno（待校对）,digno,Contexto: digno.,例句待内容组补充（digno）。,digno.jpg,B1|adj|进阶,专四,aéreo（待校对）,enterrar（待校对）,dorado（待校对）,词库自动生成_待内容组校对
orgullo,n,m,B1,,orgullo（待校对）,orgullo,Contexto: orgullo.,例句待内容组补充（orgullo）。,orgullo.jpg,B1|n|进阶,专四,adoptar（待校对）,descartar（待校对）,onda（待校对）,词库自动生成_待内容组校对
coma,n,m,B1,,coma（待校对）,coma,Contexto: coma.,例句待内容组补充（coma）。,coma.jpg,B1|n|进阶,专四,temporal（待校对）,adn（待校对）,constitución（待校对）,词库自动生成_待内容组校对
excepción,n,f,B1,,excepción（待校对）,excepción,Contexto: excepción.,例句待内容组补充（excepción）。,excepción.jpg,B1|n|进阶,专四,acostumbrar（待校对）,adquirir（待校对）,burlar（待校对）,词库自动生成_待内容组校对
margen,n,n/a,B1,,margen（待校对）,margen,Contexto: margen.,例句待内容组补充（margen）。,margen.jpg,B1|n|进阶,专四,testimonio（待校对）,saludo（待校对）,cazar（待校对）,词库自动生成_待内容组校对
encargo,n,m,B1,,encargo（待校对）,encargo,Contexto: encargo.,例句待内容组补充（encargo）。,encargo.jpg,B1|n|进阶,专四,género（待校对）,museo（待校对）,abrazo（待校对）,词库自动生成_待内容组校对
salto,n,m,B1,,salto（待校对）,salto,Contexto: salto.,例句待内容组补充（salto）。,salto.jpg,B1|n|进阶,专四,solitario（待校对）,entrenar（待校对）,ceder（待校对）,词库自动生成_待内容组校对
típico,adj,n/a,B1,,típico（待校对）,típico,Contexto: típico.,例句待内容组补充（típico）。,típico.jpg,B1|adj|进阶,专四,logro（待校对）,extraordinario（待校对）,traicionar（待校对）,词库自动生成_待内容组校对
urbano,adj,n/a,B1,,urbano（待校对）,urbano,Contexto: urbano.,例句待内容组补充（urbano）。,urbano.jpg,B1|adj|进阶,专四,situado（待校对）,imperio（待校对）,parada（待校对）,词库自动生成_待内容组校对
cartel,n,n/a,B1,,cartel（待校对）,cartel,Contexto: cartel.,例句待内容组补充（cartel）。,cartel.jpg,B1|n|进阶,专四,botón（待校对）,matt（待校对）,kelly（待校对）,词库自动生成_待内容组校对
metal,n,n/a,B1,,metal（待校对）,metal,Contexto: metal.,例句待内容组补充（metal）。,metal.jpg,B1|n|进阶,专四,cubano（待校对）,correspondiente（待校对）,sumar（待校对）,词库自动生成_待内容组校对
absurdo,adj,n/a,B1,,absurdo（待校对）,absurdo,Contexto: absurdo.,例句待内容组补充（absurdo）。,absurdo.jpg,B1|adj|进阶,专四,satisfecho（待校对）,lesión（待校对）,adorable（待校对）,词库自动生成_待内容组校对
urgente,adj,n/a,B1,,urgente（待校对）,urgente,Contexto: urgente.,例句待内容组补充（urgente）。,urgente.jpg,B1|adj|进阶,专四,violación（待校对）,asombroso（待校对）,treinta（待校对）,词库自动生成_待内容组校对
electrónico,adj,n/a,B1,,electrónico（待校对）,electrónico,Contexto: electrónico.,例句待内容组补充（electrónico）。,electrónico.jpg,B1|adj|进阶,专四,nacimiento（待校对）,camarada（待校对）,espejo（待校对）,词库自动生成_待内容组校对
huelga,n,f,B1,,huelga（待校对）,huelga,Contexto: huelga.,例句待内容组补充（huelga）。,huelga.jpg,B1|n|进阶,专四,inclinar（待校对）,lenguaje（待校对）,humanidad（待校对）,词库自动生成_待内容组校对
ofender,v,n/a,B1,,ofender（待校对）,ofender,Contexto: ofender.,例句待内容组补充（ofender）。,ofender.jpg,B1|v|变位|进阶,专四,caza（待校对）,medianoche（待校对）,nombrar（待校对）,词库自动生成_待内容组校对
sir,adv,n/a,B1,,sir（待校对）,sir,Contexto: sir.,例句待内容组补充（sir）。,sir.jpg,B1|adv|进阶,专四,componer（待校对）,pablo（待校对）,milagro（待校对）,词库自动生成_待内容组校对
temporal,adj,n/a,B1,,temporal（待校对）,temporal,Contexto: temporal.,例句待内容组补充（temporal）。,temporal.jpg,B1|adj|进阶,专四,mapa（待校对）,arresto（待校对）,excelencia（待校对）,词库自动生成_待内容组校对
sentencia,n,f,B1,,sentencia（待校对）,sentencia,Contexto: sentencia.,例句待内容组补充（sentencia）。,sentencia.jpg,B1|n|进阶,专四,evidente（待校对）,camarero（待校对）,mami（待校对）,词库自动生成_待内容组校对
rastrear,v,n/a,B1,,rastrear（待校对）,rastrear,Contexto: rastrear.,例句待内容组补充（rastrear）。,rastrear.jpg,B1|v|变位|进阶,专四,pablo（待校对）,luke（待校对）,observación（待校对）,词库自动生成_待内容组校对
hierro,n,m,B1,,hierro（待校对）,hierro,Contexto: hierro.,例句待内容组补充（hierro）。,hierro.jpg,B1|n|进阶,专四,entrenar（待校对）,consumo（待校对）,vacío（待校对）,词库自动生成_待内容组校对
carter,adv,n/a,B1,,carter（待校对）,carter,Contexto: carter.,例句待内容组补充（carter）。,carter.jpg,B1|adv|进阶,专四,protegido（待校对）,almacén（待校对）,patear（待校对）,词库自动生成_待内容组校对
inclinar,v,n/a,B1,,inclinar（待校对）,inclinar,Contexto: inclinar.,例句待内容组补充（inclinar）。,inclinar.jpg,B1|v|变位|进阶,专四,justificar（待校对）,lucas（待校对）,típico（待校对）,词库自动生成_待内容组校对
brillar,v,n/a,B1,,brillar（待校对）,brillar,Contexto: brillar.,例句待内容组补充（brillar）。,brillar.jpg,B1|v|变位|进阶,专四,revolucionario（待校对）,papi（待校对）,telefónico（待校对）,词库自动生成_待内容组校对
acostumbrado,adj,n/a,B1,,acostumbrado（待校对）,acostumbrado,Contexto: acostumbrado.,例句待内容组补充（acostumbrado）。,acostumbrado.jpg,B1|adj|进阶,专四,delicioso（待校对）,ideal（待校对）,provincia（待校对）,词库自动生成_待内容组校对
solar,adj,n/a,B1,,solar（待校对）,solar,Contexto: solar.,例句待内容组补充（solar）。,solar.jpg,B1|adj|进阶,专四,distinguir（待校对）,percibir（待校对）,previsto（待校对）,词库自动生成_待内容组校对
tasa,n,f,B1,,tasa（待校对）,tasa,Contexto: tasa.,例句待内容组补充（tasa）。,tasa.jpg,B1|n|进阶,专四,riqueza（待校对）,ii（待校对）,bobby（待校对）,词库自动生成_待内容组校对
atar,v,n/a,B1,,atar（待校对）,atar,Contexto: atar.,例句待内容组补充（atar）。,atar.jpg,B1|v|变位|进阶,专四,elevado（待校对）,apropiado（待校对）,situado（待校对）,词库自动生成_待内容组校对
completar,v,n/a,B1,,completar（待校对）,completar,Contexto: completar.,例句待内容组补充（completar）。,completar.jpg,B1|v|变位|进阶,专四,pasión（待校对）,conductor（待校对）,flota（待校对）,词库自动生成_待内容组校对
convocar,v,n/a,B1,,convocar（待校对）,convocar,Contexto: convocar.,例句待内容组补充（convocar）。,convocar.jpg,B1|v|变位|进阶,专四,reto（待校对）,joya（待校对）,conclusión（待校对）,词库自动生成_待内容组校对
desafío,n,m,B1,,desafío（待校对）,desafío,Contexto: desafío.,例句待内容组补充（desafío）。,desafío.jpg,B1|n|进阶,专四,emplear（待校对）,timar（待校对）,enterrado（待校对）,词库自动生成_待内容组校对
armario,n,m,B1,,armario（待校对）,armario,Contexto: armario.,例句待内容组补充（armario）。,armario.jpg,B1|n|进阶,专四,divino（待校对）,franco（待校对）,cristal（待校对）,词库自动生成_待内容组校对
matt,adv,n/a,B1,,matt（待校对）,matt,Contexto: matt.,例句待内容组补充（matt）。,matt.jpg,B1|adv|进阶,专四,felicitación（待校对）,impresionante（待校对）,jake（待校对）,词库自动生成_待内容组校对
trozo,n,m,B1,,trozo（待校对）,trozo,Contexto: trozo.,例句待内容组补充（trozo）。,trozo.jpg,B1|n|进阶,专四,castigar（待校对）,cerebral（待校对）,nuclear（待校对）,词库自动生成_待内容组校对
experimento,n,m,B1,,experimento（待校对）,experimento,Contexto: experimento.,例句待内容组补充（experimento）。,experimento.jpg,B1|n|进阶,专四,grace（待校对）,extremo（待校对）,modificar（待校对）,词库自动生成_待内容组校对
serpiente,n,n/a,B1,,serpiente（待校对）,serpiente,Contexto: serpiente.,例句待内容组补充（serpiente）。,serpiente.jpg,B1|n|进阶,专四,complejo（待校对）,percibir（待校对）,principalmente（待校对）,词库自动生成_待内容组校对
javier,n,n/a,B1,,javier（待校对）,javier,Contexto: javier.,例句待内容组补充（javier）。,javier.jpg,B1|n|进阶,专四,ingreso（待校对）,previo（待校对）,r（待校对）,词库自动生成_待内容组校对
disminuir,v,n/a,B1,,disminuir（待校对）,disminuir,Contexto: disminuir.,例句待内容组补充（disminuir）。,disminuir.jpg,B1|v|变位|进阶,专四,instrucción（待校对）,magia（待校对）,lucas（待校对）,词库自动生成_待内容组校对
arder,v,n/a,B1,,arder（待校对）,arder,Contexto: arder.,例句待内容组补充（arder）。,arder.jpg,B1|v|变位|进阶,专四,and（待校对）,dibujo（待校对）,verificar（待校对）,词库自动生成_待内容组校对
festival,n,n/a,B1,,festival（待校对）,festival,Contexto: festival.,例句待内容组补充（festival）。,festival.jpg,B1|n|进阶,专四,alberto（待校对）,misterioso（待校对）,kelly（待校对）,词库自动生成_待内容组校对
miel,n,n/a,B1,,miel（待校对）,miel,Contexto: miel.,例句待内容组补充（miel）。,miel.jpg,B1|n|进阶,专四,emocionante（待校对）,guarda（待校对）,cura（待校对）,词库自动生成_待内容组校对
sustituir,v,n/a,B1,,sustituir（待校对）,sustituir,Contexto: sustituir.,例句待内容组补充（sustituir）。,sustituir.jpg,B1|v|变位|进阶,专四,encargo（待校对）,ryan（待校对）,virtud（待校对）,词库自动生成_待内容组校对
valle,n,n/a,B1,,valle（待校对）,valle,Contexto: valle.,例句待内容组补充（valle）。,valle.jpg,B1|n|进阶,专四,pánico（待校对）,alarma（待校对）,fiel（待校对）,词库自动生成_待内容组校对
imaginación,n,f,B1,,imaginación（待校对）,imaginación,Contexto: imaginación.,例句待内容组补充（imaginación）。,imaginación.jpg,B1|n|进阶,专四,mama（待校对）,vela（待校对）,asociado（待校对）,词库自动生成_待内容组校对
paciencia,n,f,B1,,paciencia（待校对）,paciencia,Contexto: paciencia.,例句待内容组补充（paciencia）。,paciencia.jpg,B1|n|进阶,专四,villa（待校对）,introducir（待校对）,agradar（待校对）,词库自动生成_待内容组校对
raza,n,f,B1,,raza（待校对）,raza,Contexto: raza.,例句待内容组补充（raza）。,raza.jpg,B1|n|进阶,专四,ayuntamiento（待校对）,extra（待校对）,desayuno（待校对）,词库自动生成_待内容组校对
consultar,v,n/a,B1,,consultar（待校对）,consultar,Contexto: consultar.,例句待内容组补充（consultar）。,consultar.jpg,B1|v|变位|进阶,专四,lucir（待校对）,pastor（待校对）,enero（待校对）,词库自动生成_待内容组校对
regional,adj,n/a,B1,,regional（待校对）,regional,Contexto: regional.,例句待内容组补充（regional）。,regional.jpg,B1|adj|进阶,专四,perdedor（待校对）,solicitud（待校对）,hundir（待校对）,词库自动生成_待内容组校对
calcular,v,n/a,B1,,calcular（待校对）,calcular,Contexto: calcular.,例句待内容组补充（calcular）。,calcular.jpg,B1|v|变位|进阶,专四,sindicato（待校对）,negativo（待校对）,lucir（待校对）,词库自动生成_待内容组校对
limitar,v,n/a,B1,,limitar（待校对）,limitar,Contexto: limitar.,例句待内容组补充（limitar）。,limitar.jpg,B1|v|变位|进阶,专四,salsa（待校对）,disponible（待校对）,这样的,词库自动生成_待内容组校对
it,adv,n/a,B1,,it（待校对）,it,Contexto: it.,例句待内容组补充（it）。,it.jpg,B1|adv|进阶,专四,ruta（待校对）,aviso（待校对）,entidad（待校对）,词库自动生成_待内容组校对
poema,n,m,B1,,poema（待校对）,poema,Contexto: poema.,例句待内容组补充（poema）。,poema.jpg,B1|n|进阶,专四,lobo（待校对）,chris（待校对）,papi（待校对）,词库自动生成_待内容组校对
piscina,n,f,B1,,piscina（待校对）,piscina,Contexto: piscina.,例句待内容组补充（piscina）。,piscina.jpg,B1|n|进阶,专四,comportar（待校对）,paciencia（待校对）,leo（待校对）,词库自动生成_待内容组校对
artístico,adj,n/a,B1,,artístico（待校对）,artístico,Contexto: artístico.,例句待内容组补充（artístico）。,artístico.jpg,B1|adj|进阶,专四,incidente（待校对）,tasa（待校对）,musical（待校对）,词库自动生成_待内容组校对
manifestación,n,f,B1,,manifestación（待校对）,manifestación,Contexto: manifestación.,例句待内容组补充（manifestación）。,manifestación.jpg,B1|n|进阶,专四,pastel（待校对）,apariencia（待校对）,enamorar（待校对）,词库自动生成_待内容组校对
elevado,adj,n/a,B1,,elevado（待校对）,elevado,Contexto: elevado.,例句待内容组补充（elevado）。,elevado.jpg,B1|adj|进阶,专四,risa（待校对）,tenia（待校对）,espectador（待校对）,词库自动生成_待内容组校对
chiste,n,n/a,B1,,chiste（待校对）,chiste,Contexto: chiste.,例句待内容组补充（chiste）。,chiste.jpg,B1|n|进阶,专四,once（待校对）,morder（待校对）,jenny（待校对）,词库自动生成_待内容组校对
depósito,n,m,B1,,depósito（待校对）,depósito,Contexto: depósito.,例句待内容组补充（depósito）。,depósito.jpg,B1|n|进阶,专四,poema（待校对）,tradición（待校对）,limitar（待校对）,词库自动生成_待内容组校对
reemplazar,v,n/a,B1,,reemplazar（待校对）,reemplazar,Contexto: reemplazar.,例句待内容组补充（reemplazar）。,reemplazar.jpg,B1|v|变位|进阶,专四,diálogo（待校对）,pillar（待校对）,reclamar（待校对）,词库自动生成_待内容组校对
patear,v,n/a,B1,,patear（待校对）,patear,Contexto: patear.,例句待内容组补充（patear）。,patear.jpg,B1|v|变位|进阶,专四,cobarde（待校对）,mina（待校对）,tono（待校对）,词库自动生成_待内容组校对
modificar,v,n/a,B1,,modificar（待校对）,modificar,Contexto: modificar.,例句待内容组补充（modificar）。,modificar.jpg,B1|v|变位|进阶,专四,infantil（待校对）,nadar（待校对）,violación（待校对）,词库自动生成_待内容组校对
ilusión,n,f,B1,,ilusión（待校对）,ilusión,Contexto: ilusión.,例句待内容组补充（ilusión）。,ilusión.jpg,B1|n|进阶,专四,invitación（待校对）,caro（待校对）,eduardo（待校对）,词库自动生成_待内容组校对
nocturno,adj,n/a,B1,,nocturno（待校对）,nocturno,Contexto: nocturno.,例句待内容组补充（nocturno）。,nocturno.jpg,B1|adj|进阶,专四,reclamar（待校对）,librar（待校对）,desafío（待校对）,词库自动生成_待内容组校对
elevar,v,n/a,B1,,elevar（待校对）,elevar,Contexto: elevar.,例句待内容组补充（elevar）。,elevar.jpg,B1|v|变位|进阶,专四,comisario（待校对）,italia（待校对）,valorar（待校对）,词库自动生成_待内容组校对
literatura,n,f,B1,,literatura（待校对）,literatura,Contexto: literatura.,例句待内容组补充（literatura）。,literatura.jpg,B1|n|进阶,专四,desesperado（待校对）,uu（待校对）,queja（待校对）,词库自动生成_待内容组校对
cubierto,adj,n/a,B1,,cubierto（待校对）,cubierto,Contexto: cubierto.,例句待内容组补充（cubierto）。,cubierto.jpg,B1|adj|进阶,专四,apuesta（待校对）,incorporar（待校对）,satisfecho（待校对）,词库自动生成_待内容组校对
pp,n,n/a,B1,,pp（待校对）,pp,Contexto: pp.,例句待内容组补充（pp）。,pp.jpg,B1|n|进阶,专四,esencial（待校对）,sacrificar（待校对）,amenazar（待校对）,词库自动生成_待内容组校对
eterno,adj,n/a,B1,,eterno（待校对）,eterno,Contexto: eterno.,例句待内容组补充（eterno）。,eterno.jpg,B1|adj|进阶,专四,naturalmente（待校对）,galleta（待校对）,suicidar（待校对）,词库自动生成_待内容组校对
diálogo,n,m,B1,,diálogo（待校对）,diálogo,Contexto: diálogo.,例句待内容组补充（diálogo）。,diálogo.jpg,B1|n|进阶,专四,ayudante（待校对）,urbano（待校对）,vampiro（待校对）,词库自动生成_待内容组校对
agradecido,adj,n/a,B1,,agradecido（待校对）,agradecido,Contexto: agradecido.,例句待内容组补充（agradecido）。,agradecido.jpg,B1|adj|进阶,专四,naranja（待校对）,rastro（待校对）,participación（待校对）,词库自动生成_待内容组校对
mezcla,n,f,B1,,mezcla（待校对）,mezcla,Contexto: mezcla.,例句待内容组补充（mezcla）。,mezcla.jpg,B1|n|进阶,专四,identificación（待校对）,amenazar（待校对）,gerente（待校对）,词库自动生成_待内容组校对
comparar,v,n/a,B1,,comparar（待校对）,comparar,Contexto: comparar.,例句待内容组补充（comparar）。,comparar.jpg,B1|v|变位|进阶,专四,uniforme（待校对）,gary（待校对）,celular（待校对）,词库自动生成_待内容组校对
externo,adj,n/a,B1,,externo（待校对）,externo,Contexto: externo.,例句待内容组补充（externo）。,externo.jpg,B1|adj|进阶,专四,mono（待校对）,capturar（待校对）,promesa（待校对）,词库自动生成_待内容组校对
primo,adj,n/a,B1,,primo（待校对）,primo,Contexto: primo.,例句待内容组补充（primo）。,primo.jpg,B1|adj|进阶,专四,apreciar（待校对）,permanente（待校对）,abordar（待校对）,词库自动生成_待内容组校对
embajador,n,m,B1,,embajador（待校对）,embajador,Contexto: embajador.,例句待内容组补充（embajador）。,embajador.jpg,B1|n|进阶,专四,almacén（待校对）,ángel（待校对）,ámbito（待校对）,词库自动生成_待内容组校对
