lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
pronto,adv,n/a,A1,,很快,pronto,Contexto: pronto.,例句待内容组补充（pronto）。,pronto.jpg,A1|adv|日常,,寻找,十,后,词库自动生成_待内容组校对
convertir,v,n/a,A1,,转变,convertir,Contexto: convertir.,例句待内容组补充（convertir）。,convertir.jpg,A1|v|变位|日常,,好的,坏的,我们的,词库自动生成_待内容组校对
difícil,adj,n/a,A1,,难的,difícil,Contexto: difícil.,例句待内容组补充（difícil）。,difícil.jpg,A1|adj|日常,,全部,已经,递送,词库自动生成_待内容组校对
cara,n,f,A1,,脸,cara,Contexto: cara.,例句待内容组补充（cara）。,cara.jpg,A1|n|日常,,白天；天,喜欢,lugar（待校对）,词库自动生成_待内容组校对
sino,conj,n/a,A1,,但,sino,Contexto: sino.,例句待内容组补充（sino）。,sino.jpg,A1|conj|语法|日常,,矿,公平的,背景,词库自动生成_待内容组校对
genial,adj,n/a,A1,,杰出的,genial,Contexto: genial.,例句待内容组补充（genial）。,genial.jpg,A1|adj|日常,,强的,前,保持,词库自动生成_待内容组校对
tocar,v,n/a,A1,,轻敲,tocar,Contexto: tocar.,例句待内容组补充（tocar）。,tocar.jpg,A1|v|变位|日常,,时间；天气,这样的,喜欢,词库自动生成_待内容组校对
largo,adj,n/a,A1,,长的,largo,Contexto: largo.,例句待内容组补充（largo）。,largo.jpg,A1|adj|日常,,生长,病人,detener（待校对）,词库自动生成_待内容组校对
juego,n,m,A1,,游戏,juego,Contexto: juego.,例句待内容组补充（juego）。,juego.jpg,A1|n|日常,,寻找,做,好的,词库自动生成_待内容组校对
escribir,v,n/a,A1,,写,escribir,Contexto: escribir.,例句待内容组补充（escribir）。,escribir.jpg,A1|v|变位|日常,,喜欢,达到,结婚,词库自动生成_待内容组校对
meter,v,n/a,A1,,放,meter,Contexto: meter.,例句待内容组补充（meter）。,meter.jpg,A1|v|变位|日常,,杰克,地址,祖父,词库自动生成_待内容组校对
igual,adj,n/a,A1,,平等的,igual,Contexto: igual.,例句待内容组补充（igual）。,igual.jpg,A1|adj|日常,,心,过程,问,词库自动生成_待内容组校对
incluso,adv,n/a,A1,,甚至,incluso,Contexto: incluso.,例句待内容组补充（incluso）。,incluso.jpg,A1|adv|日常,,见面,官方的,经济的,词库自动生成_待内容组校对
doctor,n,m,A1,,医生,doctor,Contexto: doctor.,例句待内容组补充（doctor）。,doctor.jpg,A1|n|日常,,问,责备,低的,词库自动生成_待内容组校对
corazón,n,n/a,A1,,心,corazón,Contexto: corazón.,例句待内容组补充（corazón）。,corazón.jpg,A1|n|日常,,酒店,准备好了,爱,词库自动生成_待内容组校对
detener,v,n/a,A1,,detener（待校对）,detener,Contexto: detener.,例句待内容组补充（detener）。,detener.jpg,A1|v|变位|日常,,真的,里面,摊位,词库自动生成_待内容组校对
adiós,n,n/a,A1,aˈðjos,再见,goodbye,¡Adiós! Hasta mañana.,再见！明天见。,adiós.jpg,日常|问候,,你好,请,欢迎,词库自动生成_待内容组校对
siquiera,adv,n/a,A1,,甚至,siquiera,Contexto: siquiera.,例句待内容组补充（siquiera）。,siquiera.jpg,A1|adv|日常,,悲伤,旧的；老的,四,词库自动生成_待内容组校对
ello,pron,n/a,A1,,它,ello,Contexto: ello.,例句待内容组补充（ello）。,ello.jpg,A1|pron|日常,,清除,很少,遭受,词库自动生成_待内容组校对
decidir,v,n/a,A1,,决定,decidir,Contexto: decidir.,例句待内容组补充（decidir）。,decidir.jpg,A1|v|变位|日常,,事情,总统,诞生,词库自动生成_待内容组校对
suerte,n,n/a,A1,,运气,suerte,Contexto: suerte.,例句待内容组补充（suerte）。,suerte.jpg,A1|n|日常,,电话,小路,老师,词库自动生成_待内容组校对
ayer,adv,n/a,A1,,昨天,ayer,Contexto: ayer.,例句待内容组补充（ayer）。,ayer.jpg,A1|adv|日常,,医院,哟,帐户,词库自动生成_待内容组校对
libro,n,m,A1,ˈliβɾo,书,book,Leo un libro interesante.,我在读一本有趣的书。,libro.jpg,日常|名词,,笔,桌子,电脑,词库自动生成_待内容组校对
correr,v,n/a,A1,,跑步,correr,Contexto: correr.,例句待内容组补充（correr）。,correr.jpg,A1|v|变位|日常,,你,图像,禁运,词库自动生成_待内容组校对
según,prep,n/a,A1,,根据,según,Contexto: según.,例句待内容组补充（según）。,según.jpg,A1|prep|语法|日常,,每个,控制,法律,词库自动生成_待内容组校对
funcionar,v,n/a,A1,,工作,funcionar,Contexto: funcionar.,例句待内容组补充（funcionar）。,funcionar.jpg,A1|v|变位|日常,,反对,是；对,驾驶,词库自动生成_待内容组校对
vivo,adj,n/a,A1,,活,vivo,Contexto: vivo.,例句待内容组补充（vivo）。,vivo.jpg,A1|adj|日常,,年轻人,一些,爱,词库自动生成_待内容组校对
luz,n,n/a,A1,,光,luz,Contexto: luz.,例句待内容组补充（luz）。,luz.jpg,A1|n|日常,,难的,爱,丈夫,词库自动生成_待内容组校对
quizás,adv,n/a,A1,,或许,quizás,Contexto: quizás.,例句待内容组补充（quizás）。,quizás.jpg,A1|adv|日常,,公平的,今天,奇妙,词库自动生成_待内容组校对
justo,adj,n/a,A1,,公平的,justo,Contexto: justo.,例句待内容组补充（justo）。,justo.jpg,A1|adj|日常,,空间,系统,读,词库自动生成_待内容组校对
miedo,n,m,A1,,害怕,miedo,Contexto: miedo.,例句待内容组补充（miedo）。,miedo.jpg,A1|n|日常,,接受,孩子,足够了,词库自动生成_待内容组校对
modo,n,m,A1,,模式,modo,Contexto: modo.,例句待内容组补充（modo）。,modo.jpg,A1|n|日常,,达到,正确的,嗓音,词库自动生成_待内容组校对
relación,n,f,A1,,关系,relación,Contexto: relación.,例句待内容组补充（relación）。,relación.jpg,A1|n|日常,,士兵,后,可能的,词库自动生成_待内容组校对
cambio,n,m,A1,,改变,cambio,Contexto: cambio.,例句待内容组补充（cambio）。,cambio.jpg,A1|n|日常,,有,是的,写,词库自动生成_待内容组校对
público,adj,n/a,A1,,民众,público,Contexto: público.,例句待内容组补充（público）。,público.jpg,A1|adj|日常,,看待,可能性,位置,词库自动生成_待内容组校对
derecho,n,m,A1,,正确的,derecho,Contexto: derecho.,例句待内容组补充（derecho）。,derecho.jpg,A1|n|日常,,白色的,全部,河,词库自动生成_待内容组校对
presentar,v,n/a,A1,,介绍,presentar,Contexto: presentar.,例句待内容组补充（presentar）。,presentar.jpg,A1|v|变位|日常,,包括,仍然,真的,词库自动生成_待内容组校对
cerca,adv,n/a,A1,,靠近,cerca,Contexto: cerca.,例句待内容组补充（cerca）。,cerca.jpg,A1|adv|日常,,工作,他妈的,满的,词库自动生成_待内容组校对
suficiente,adj,n/a,A1,,足够的,suficiente,Contexto: suficiente.,例句待内容组补充（suficiente）。,suficiente.jpg,A1|adj|日常,,笨蛋,关于,班级,词库自动生成_待内容组校对
prueba,n,f,A1,,证明,prueba,Contexto: prueba.,例句待内容组补充（prueba）。,prueba.jpg,A1|n|日常,,事故,没有,孩子,词库自动生成_待内容组校对
próximo,adj,n/a,A1,,下一个,próximo,Contexto: próximo.,例句待内容组补充（próximo）。,próximo.jpg,A1|adj|日常,,仍然,递送,自由的,词库自动生成_待内容组校对
fuerte,adj,n/a,A1,,强的,fuerte,Contexto: fuerte.,例句待内容组补充（fuerte）。,fuerte.jpg,A1|adj|日常,,所以,其他,酒店,词库自动生成_待内容组校对
existir,v,n/a,A1,,存在,existir,Contexto: existir.,例句待内容组补充（existir）。,existir.jpg,A1|v|变位|日常,,丈夫,祖父,脚,词库自动生成_待内容组校对
sentido,n,m,A1,,感觉,sentido,Contexto: sentido.,例句待内容组补充（sentido）。,sentido.jpg,A1|n|日常,,那里,完美的,说,词库自动生成_待内容组校对
orden,n,n/a,A1,,命令,orden,Contexto: orden.,例句待内容组补充（orden）。,orden.jpg,A1|n|日常,,例子,美丽的,但,词库自动生成_待内容组校对
perro,n,m,A1,,狗,perro,Contexto: perro.,例句待内容组补充（perro）。,perro.jpg,A1|n|日常,,商业,和,他,词库自动生成_待内容组校对
humano,adj,n/a,A1,,人类,humano,Contexto: humano.,例句待内容组补充（humano）。,humano.jpg,A1|adj|日常,,丈夫,帮助,价格,词库自动生成_待内容组校对
vuelta,n,f,A1,,圈,vuelta,Contexto: vuelta.,例句待内容组补充（vuelta）。,vuelta.jpg,A1|n|日常,,经济的,大概,丈夫,词库自动生成_待内容组校对
listo,adj,n/a,A1,,准备好,listo,Contexto: listo.,例句待内容组补充（listo）。,listo.jpg,A1|adj|日常,,经济的,生活；居住,缺少,词库自动生成_待内容组校对
mostrar,v,n/a,A1,,展示,mostrar,Contexto: mostrar.,例句待内容组补充（mostrar）。,mostrar.jpg,A1|v|变位|日常,,光,准备好了,悲伤,词库自动生成_待内容组校对
subir,v,n/a,A1,,增加,subir,Contexto: subir.,例句待内容组补充（subir）。,subir.jpg,A1|v|变位|日常,,伙伴,钥匙,更远,词库自动生成_待内容组校对
coche,n,n/a,A1,,车,coche,Contexto: coche.,例句待内容组补充（coche）。,coche.jpg,A1|n|日常,,知道,公司,陪伴,词库自动生成_待内容组校对
servir,v,n/a,A1,,服务,servir,Contexto: servir.,例句待内容组补充（servir）。,servir.jpg,A1|v|变位|日常,,坐,发送,社会,词库自动生成_待内容组校对
ox,n,n/a,A1,,牛,ox,Contexto: ox.,例句待内容组补充（ox）。,ox.jpg,A1|n|日常,,获得,有,杀,词库自动生成_待内容组校对
sentar,v,n/a,A1,,坐,sentar,Contexto: sentar.,例句待内容组补充（sentar）。,sentar.jpg,A1|v|变位|日常,,社会,计划,拿,词库自动生成_待内容组校对
salvar,v,n/a,A1,,节省,salvar,Contexto: salvar.,例句待内容组补充（salvar）。,salvar.jpg,A1|v|变位|日常,,斗争,可能性,移动,词库自动生成_待内容组校对
blanco,adj,n/a,A1,,白色的,blanco,Contexto: blanco.,例句待内容组补充（blanco）。,blanco.jpg,A1|adj|日常,,全部,小时,直到,词库自动生成_待内容组校对
fuerza,n,f,A1,,力量,fuerza,Contexto: fuerza.,例句待内容组补充（fuerza）。,fuerza.jpg,A1|n|日常,,千,第二,起床,词库自动生成_待内容组校对
sistema,n,m,A1,,系统,sistema,Contexto: sistema.,例句待内容组补充（sistema）。,sistema.jpg,A1|n|日常,,第三,对不起,特别的,词库自动生成_待内容组校对
explicar,v,n/a,A1,,解释,explicar,Contexto: explicar.,例句待内容组补充（explicar）。,explicar.jpg,A1|v|变位|日常,,电话,贫穷的,能,词库自动生成_待内容组校对
bastante,adv,n/a,A1,,相当,bastante,Contexto: bastante.,例句待内容组补充（bastante）。,bastante.jpg,A1|adv|日常,,除了,三,消息,词库自动生成_待内容组校对
levantar,v,n/a,A1,,起床,levantar,Contexto: levantar.,例句待内容组补充（levantar）。,levantar.jpg,A1|v|变位|日常,,那,小路,选择,词库自动生成_待内容组校对
adelante,adv,n/a,A1,,向前,adelante,Contexto: adelante.,例句待内容组补充（adelante）。,adelante.jpg,A1|adv|日常,,社会的,假设,弄清楚,词库自动生成_待内容组校对
mil,n,n/a,A1,,千,mil,Contexto: mil.,例句待内容组补充（mil）。,mil.jpg,A1|n|日常,,社会的,太阳,公平的,词库自动生成_待内容组校对
considerar,v,n/a,A1,,考虑,considerar,Contexto: considerar.,例句待内容组补充（considerar）。,considerar.jpg,A1|v|变位|日常,,援助,战争,大约,词库自动生成_待内容组校对
paso,n,m,A1,,通过了,paso,Contexto: paso.,例句待内容组补充（paso）。,paso.jpg,A1|n|日常,,斗争,自由,detener（待校对）,词库自动生成_待内容组校对
asegurar,v,n/a,A1,,确保,asegurar,Contexto: asegurar.,例句待内容组补充（asegurar）。,asegurar.jpg,A1|v|变位|日常,,低的,这,简单地,词库自动生成_待内容组校对
aceptar,v,n/a,A1,,接受,aceptar,Contexto: aceptar.,例句待内容组补充（aceptar）。,aceptar.jpg,A1|v|变位|日常,,决定,机会,出色地,词库自动生成_待内容组校对
quitar,v,n/a,A1,,消除,quitar,Contexto: quitar.,例句待内容组补充（quitar）。,quitar.jpg,A1|v|变位|日常,,水,我们,两者都不,词库自动生成_待内容组校对
plan,n,n/a,A1,,计划,plan,Contexto: plan.,例句待内容组补充（plan）。,plan.jpg,A1|n|日常,,酒店,今天,的,词库自动生成_待内容组校对
calle,n,n/a,A1,,街道,calle,Contexto: calle.,例句待内容组补充（calle）。,calle.jpg,A1|n|日常,,轻敲,先生,原则,词库自动生成_待内容组校对
pueblo,n,m,A1,,镇,pueblo,Contexto: pueblo.,例句待内容组补充（pueblo）。,pueblo.jpg,A1|n|日常,,很快,状况,你,词库自动生成_待内容组校对
cuidado,n,m,A1,,小心,cuidado,Contexto: cuidado.,例句待内容组补充（cuidado）。,cuidado.jpg,A1|n|日常,,快速地,书,这么多,词库自动生成_待内容组校对
negro,adj,n/a,A1,,黑色的,negro,Contexto: negro.,例句待内容组补充（negro）。,negro.jpg,A1|adj|日常,,他,乐趣,分钟,词库自动生成_待内容组校对
allá,adv,n/a,A1,,那里,allá,Contexto: allá.,例句待内容组补充（allá）。,allá.jpg,A1|adv|日常,,程序,清除,满的,词库自动生成_待内容组校对
partido,n,m,A1,,游戏,partido,Contexto: partido.,例句待内容组补充（partido）。,partido.jpg,A1|n|日常,,他,百万,的,词库自动生成_待内容组校对
diferente,adj,n/a,A1,,不同的,diferente,Contexto: diferente.,例句待内容组补充（diferente）。,diferente.jpg,A1|adj|日常,,回答,我们的,为了（目的）,词库自动生成_待内容组校对
ante,prep,n/a,A1,,鉴于,ante,Contexto: ante.,例句待内容组补充（ante）。,ante.jpg,A1|prep|语法|日常,,开始,放,确保,词库自动生成_待内容组校对
fiesta,n,f,A1,,派对,fiesta,Contexto: fiesta.,例句待内容组补充（fiesta）。,fiesta.jpg,A1|n|日常,,这么多,或许,准备,词库自动生成_待内容组校对
amar,v,n/a,A1,,爱,amar,Contexto: amar.,例句待内容组补充（amar）。,amar.jpg,A1|v|变位|日常,,狗,允许,西班牙,词库自动生成_待内容组校对
coger,v,n/a,A1,,拿,coger,Contexto: coger.,例句待内容组补充（coger）。,coger.jpg,A1|v|变位|日常,,虽然,职员,准备,词库自动生成_待内容组校对
disparar,v,n/a,A1,,射击,disparar,Contexto: disparar.,例句待内容组补充（disparar）。,disparar.jpg,A1|v|变位|日常,,脸,谢谢,证明,词库自动生成_待内容组校对
disculpar,v,n/a,A1,,原谅,disculpar,Contexto: disculpar.,例句待内容组补充（disculpar）。,disculpar.jpg,A1|v|变位|日常,,狗,公平的,邪恶的,词库自动生成_待内容组校对
pie,n,f,A1,,脚,pie,Contexto: pie.,例句待内容组补充（pie）。,pie.jpg,A1|n|日常,,继续,列表,部分,词库自动生成_待内容组校对
beber,v,n/a,A1,beˈβeɾ,喝,to drink,Bebo agua.,我喝水。,beber.jpg,日常|变位,, comer, cocinar, leer,词库自动生成_待内容组校对
frente,n,n/a,A1,,前额,frente,Contexto: frente.,例句待内容组补充（frente）。,frente.jpg,A1|n|日常,,摊位,血,惹恼,词库自动生成_待内容组校对
escuela,n,f,A1,esˈkwela,学校,school,La escuela está cerca.,学校很近。,escuela.jpg,日常|名词,专四,医院,商店,公园,词库自动生成_待内容组校对
sangre,n,n/a,A1,,血,sangre,Contexto: sangre.,例句待内容组补充（sangre）。,sangre.jpg,A1|n|日常,,军队,魔鬼,发生,词库自动生成_待内容组校对
oportunidad,n,f,A1,,机会,oportunidad,Contexto: oportunidad.,例句待内容组补充（oportunidad）。,oportunidad.jpg,A1|n|日常,,足够了,依靠,食物；饭,词库自动生成_待内容组校对
muchacho,n,m,A1,,年轻人,muchacho,Contexto: muchacho.,例句待内容组补充（muchacho）。,muchacho.jpg,A1|n|日常,,左边,旅行,记忆,词库自动生成_待内容组校对
real,adj,n/a,A1,,真实的,real,Contexto: real.,例句待内容组补充（real）。,real.jpg,A1|adj|日常,,强的,爱,介绍,词库自动生成_待内容组校对
situación,n,f,A1,,情况,situación,Contexto: situación.,例句待内容组补充（situación）。,situación.jpg,A1|n|日常,,恨,达到,某物,词库自动生成_待内容组校对
política,n,f,A1,,政策,política,Contexto: política.,例句待内容组补充（política）。,política.jpg,A1|n|日常,,不同之处,父亲,已经,词库自动生成_待内容组校对
ley,n,n/a,A1,,法律,ley,Contexto: ley.,例句待内容组补充（ley）。,ley.jpg,A1|n|日常,,白色的,参考,展示,词库自动生成_待内容组校对
vender,v,n/a,A1,,卖,vender,Contexto: vender.,例句待内容组补充（vender）。,vender.jpg,A1|v|变位|日常,,他的,笨蛋,证明,词库自动生成_待内容组校对
teléfono,n,m,A1,,电话,teléfono,Contexto: teléfono.,例句待内容组补充（teléfono）。,teléfono.jpg,A1|n|日常,,需要,最后的,命令,词库自动生成_待内容组校对
malo,n,n/a,A1,ˈmalo,坏的,bad,Es una película mala.,是一部烂片。,malo.jpg,日常|形容词,,好的,新的,大的,词库自动生成_待内容组校对
extraño,adj,n/a,A1,,奇怪的,extraño,Contexto: extraño.,例句待内容组补充（extraño）。,extraño.jpg,A1|adj|日常,,明天,头脑,感觉,词库自动生成_待内容组校对
perdonar,v,n/a,A1,,原谅,perdonar,Contexto: perdonar.,例句待内容组补充（perdonar）。,perdonar.jpg,A1|v|变位|日常,,哪个,执行,反对,词库自动生成_待内容组校对
arriba,adv,n/a,A1,,多于,arriba,Contexto: arriba.,例句待内容组补充（arriba）。,arriba.jpg,A1|adv|日常,,有,保证,男人,词库自动生成_待内容组校对
aparecer,v,n/a,A1,,出现,aparecer,Contexto: aparecer.,例句待内容组补充（aparecer）。,aparecer.jpg,A1|v|变位|日常,,帐户,在后面,禁运,词库自动生成_待内容组校对
servicio,n,m,A1,,服务,servicio,Contexto: servicio.,例句待内容组补充（servicio）。,servicio.jpg,A1|n|日常,,全部,那,想,词库自动生成_待内容组校对
novio,n,m,A1,,男朋友,novio,Contexto: novio.,例句待内容组补充（novio）。,novio.jpg,A1|n|日常,,嗓音,boca（待校对）,包括,词库自动生成_待内容组校对
tampoco,adv,n/a,A1,,两者都不,tampoco,Contexto: tampoco.,例句待内容组补充（tampoco）。,tampoco.jpg,A1|adv|日常,,帐户,放大,较少的,词库自动生成_待内容组校对
especial,adj,n/a,A1,,特别的,especial,Contexto: especial.,例句待内容组补充（especial）。,especial.jpg,A1|adj|日常,,大的,有,昨天,词库自动生成_待内容组校对
casar,v,n/a,A1,,结婚,casar,Contexto: casar.,例句待内容组补充（casar）。,casar.jpg,A1|v|变位|日常,,为了（目的）,看待,魔鬼,词库自动生成_待内容组校对
puesto,n,m,A1,,位置,puesto,Contexto: puesto.,例句待内容组补充（puesto）。,puesto.jpg,A1|n|日常,,医生,下一个,人,词库自动生成_待内容组校对
dólar,n,n/a,A1,,美元,dólar,Contexto: dólar.,例句待内容组补充（dólar）。,dólar.jpg,A1|n|日常,,哪个,常见的,城市,词库自动生成_待内容组校对
cuándo,adv,n/a,A1,,什么时候,cuándo,Contexto: cuándo.,例句待内容组补充（cuándo）。,cuándo.jpg,A1|adv|日常,,簇,法律,绝不,词库自动生成_待内容组校对
duro,adj,n/a,A1,,难的,duro,Contexto: duro.,例句待内容组补充（duro）。,duro.jpg,A1|adj|日常,,场地,梦,假设,词库自动生成_待内容组校对
nacional,adj,n/a,A1,,国家的,nacional,Contexto: nacional.,例句待内容组补充（nacional）。,nacional.jpg,A1|adj|日常,,走,手术,酒店,词库自动生成_待内容组校对
recuerdo,n,m,A1,,记忆,recuerdo,Contexto: recuerdo.,例句待内容组补充（recuerdo）。,recuerdo.jpg,A1|n|日常,,小的,证明,查看,词库自动生成_待内容组校对
lograr,v,n/a,A1,,达到,lograr,Contexto: lograr.,例句待内容组补充（lograr）。,lograr.jpg,A1|v|变位|日常,,死的,工地,开始,词库自动生成_待内容组校对
robar,v,n/a,A1,,偷,robar,Contexto: robar.,例句待内容组补充（robar）。,robar.jpg,A1|v|变位|日常,,单词,程序,儿子,词库自动生成_待内容组校对
seguridad,n,f,A1,,安全,seguridad,Contexto: seguridad.,例句待内容组补充（seguridad）。,seguridad.jpg,A1|n|日常,,提供,班级,更糟,词库自动生成_待内容组校对
prometer,v,n/a,A1,,保证,prometer,Contexto: prometer.,例句待内容组补充（prometer）。,prometer.jpg,A1|v|变位|日常,,行进,状况,活动,词库自动生成_待内容组校对
enseñar,v,n/a,A1,,教,enseñar,Contexto: enseñar.,例句待内容组补充（enseñar）。,enseñar.jpg,A1|v|变位|日常,,该死的,抓牢,常见的,词库自动生成_待内容组校对
obra,n,f,A1,,工地,obra,Contexto: obra.,例句待内容组补充（obra）。,obra.jpg,A1|n|日常,,手臂,爱,没有,词库自动生成_待内容组校对
descubrir,v,n/a,A1,,发现,descubrir,Contexto: descubrir.,例句待内容组补充（descubrir）。,descubrir.jpg,A1|v|变位|日常,,前额,运动,簇,词库自动生成_待内容组校对
andar,v,n/a,A1,,走,andar,Contexto: andar.,例句待内容组补充（andar）。,andar.jpg,A1|v|变位|日常,,很少,多少,能,词库自动生成_待内容组校对
fácil,adj,n/a,A1,,简单的,fácil,Contexto: fácil.,例句待内容组补充（fácil）。,fácil.jpg,A1|adj|日常,,展示,酒店,看法,词库自动生成_待内容组校对
película,n,f,A1,,电影,película,Contexto: película.,例句待内容组补充（película）。,película.jpg,A1|n|日常,,遭受,破坏,例子,词库自动生成_待内容组校对
cuanto,adv,n/a,A1,,多少,cuanto,Contexto: cuanto.,例句待内容组补充（cuanto）。,cuanto.jpg,A1|adv|日常,,解释,以下,足够的,词库自动生成_待内容组校对
lista,n,f,A1,,列表,lista,Contexto: lista.,例句待内容组补充（lista）。,lista.jpg,A1|n|日常,,俱乐部,服务,作为,词库自动生成_待内容组校对
tras,prep,n/a,A1,,后,tras,Contexto: tras.,例句待内容组补充（tras）。,tras.jpg,A1|prep|语法|日常,,手臂,镇,对不起,词库自动生成_待内容组校对
ambos,pron,n/a,A1,,两个都,ambos,Contexto: ambos.,例句待内容组补充（ambos）。,ambos.jpg,A1|pron|日常,,帐户,发送,常见的,词库自动生成_待内容组校对
español,adj,m,A1,espaˈɲol,西班牙语；西班牙人,Spanish,Estudio español en la universidad.,我在大学学西班牙语。,español.jpg,学习|名词,专四|专八,法语,英语,德语,词库自动生成_待内容组校对
sonar,v,n/a,A1,,梦,sonar,Contexto: sonar.,例句待内容组补充（sonar）。,sonar.jpg,A1|v|变位|日常,,严肃的,顾客,一些,词库自动生成_待内容组校对
referir,v,n/a,A1,,参考,referir,Contexto: referir.,例句待内容组补充（referir）。,referir.jpg,A1|v|变位|日常,,两者都不,工地,称呼,词库自动生成_待内容组校对
vino,n,m,A1,,来了,vino,Contexto: vino.,例句待内容组补充（vino）。,vino.jpg,A1|n|日常,,谋杀,离开,漂亮的,词库自动生成_待内容组校对
centro,n,m,A1,,中心,centro,Contexto: centro.,例句待内容组补充（centro）。,centro.jpg,A1|n|日常,,桌子,爱,好的,词库自动生成_待内容组校对
asunto,n,m,A1,,事务,asunto,Contexto: asunto.,例句待内容组补充（asunto）。,asunto.jpg,A1|n|日常,,正确的,魔鬼,难的,词库自动生成_待内容组校对
encantar,v,n/a,A1,,爱,encantar,Contexto: encantar.,例句待内容组补充（encantar）。,encantar.jpg,A1|v|变位|日常,,十,例子,礼物,词库自动生成_待内容组校对
embargo,n,m,A1,,禁运,embargo,Contexto: embargo.,例句待内容组补充（embargo）。,embargo.jpg,A1|n|日常,,中心,观点,听到,词库自动生成_待内容组校对
imaginar,v,n/a,A1,,想象,imaginar,Contexto: imaginar.,例句待内容组补充（imaginar）。,imaginar.jpg,A1|v|变位|日常,,事情,知道,哟,词库自动生成_待内容组校对
información,n,f,A1,,信息,información,Contexto: información.,例句待内容组补充（información）。,información.jpg,A1|n|日常,,不同之处,部长,结尾,词库自动生成_待内容组校对
habitación,n,f,A1,,房间,habitación,Contexto: habitación.,例句待内容组补充（habitación）。,habitación.jpg,A1|n|日常,,一半,机会,斗争,词库自动生成_待内容组校对
aprender,v,n/a,A1,,学习,aprender,Contexto: aprender.,例句待内容组补充（aprender）。,aprender.jpg,A1|v|变位|日常,,攻击,占据,问,词库自动生成_待内容组校对
falta,n,f,A1,,缺少,falta,Contexto: falta.,例句待内容组补充（falta）。,falta.jpg,A1|n|日常,,去,后,我们的,词库自动生成_待内容组校对
cielo,n,m,A1,,亲爱的,cielo,Contexto: cielo.,例句待内容组补充（cielo）。,cielo.jpg,A1|n|日常,,高的,根据,程度,词库自动生成_待内容组校对
seis,n,f,A1,,六,seis,Contexto: seis.,例句待内容组补充（seis）。,seis.jpg,A1|n|日常,,医院,在后面,援助,词库自动生成_待内容组校对
realizar,v,n/a,A1,,执行,realizar,Contexto: realizar.,例句待内容组补充（realizar）。,realizar.jpg,A1|v|变位|日常,,直到,国王,但,词库自动生成_待内容组校对
negocio,n,m,A1,,商业,negocio,Contexto: negocio.,例句待内容组补充（negocio）。,negocio.jpg,A1|n|日常,,一些,接触,仍然,词库自动生成_待内容组校对
sueño,n,m,A1,,梦,sueño,Contexto: sueño.,例句待内容组补充（sueño）。,sueño.jpg,A1|n|日常,,盐,问题,爱,词库自动生成_待内容组校对
atrás,adv,n/a,A1,,后退,atrás,Contexto: atrás.,例句待内容组补充（atrás）。,atrás.jpg,A1|adv|日常,,拿,社会的,感觉,词库自动生成_待内容组校对
social,adj,n/a,A1,,社会的,social,Contexto: social.,例句待内容组补充（social）。,social.jpg,A1|adj|日常,,电话,咖啡,保证,词库自动生成_待内容组校对
capitán,n,n/a,A1,,队长,capitán,Contexto: capitán.,例句待内容组补充（capitán）。,capitán.jpg,A1|n|日常,,空间,离开,更喜欢,词库自动生成_待内容组校对
comida,n,f,A1,koˈmiða,食物；饭,food,La comida está deliciosa.,食物很美味。,comida.jpg,日常|名词,,饮料,水果,面包,词库自动生成_待内容组校对
bebé,n,n/a,A1,,婴儿,bebé,Contexto: bebé.,例句待内容组补充（bebé）。,bebé.jpg,A1|n|日常,,一,多少,从不,词库自动生成_待内容组校对
libre,adj,n/a,A1,,自由的,libre,Contexto: libre.,例句待内容组补充（libre）。,libre.jpg,A1|adj|日常,,仍然,军队,主要的,词库自动生成_待内容组校对
voz,n,n/a,A1,,嗓音,voz,Contexto: voz.,例句待内容组补充（voz）。,voz.jpg,A1|n|日常,,准备好了,愚蠢的,número（待校对）,词库自动生成_待内容组校对
foto,n,m,A1,,照片,foto,Contexto: foto.,例句待内容组补充（foto）。,foto.jpg,A1|n|日常,,诞生,状态,仅有的,词库自动生成_待内容组校对
abajo,adv,n/a,A1,,以下,abajo,Contexto: abajo.,例句待内容组补充（abajo）。,abajo.jpg,A1|adv|日常,,弄清楚,会议,快乐的,词库自动生成_待内容组校对
par,n,n/a,A1,,一对,par,Contexto: par.,例句待内容组补充（par）。,par.jpg,A1|n|日常,,落下,任何一个,说谎,词库自动生成_待内容组校对
paz,n,n/a,A1,,和平,paz,Contexto: paz.,例句待内容组补充（paz）。,paz.jpg,A1|n|日常,,很少,移动,物种,词库自动生成_待内容组校对
confiar,v,n/a,A1,,依靠,confiar,Contexto: confiar.,例句待内容组补充（confiar）。,confiar.jpg,A1|v|变位|日常,,他的,小时,男人,词库自动生成_待内容组校对
callar,v,n/a,A1,,住口,callar,Contexto: callar.,例句待内容组补充（callar）。,callar.jpg,A1|v|变位|日常,,给,错误,没有,词库自动生成_待内容组校对
culpa,n,f,A1,,责备,culpa,Contexto: culpa.,例句待内容组补充（culpa）。,culpa.jpg,A1|n|日常,,应得,报告,还,词库自动生成_待内容组校对
cerrar,v,n/a,A1,,关闭,cerrar,Contexto: cerrar.,例句待内容组补充（cerrar）。,cerrar.jpg,A1|v|变位|日常,,进入,这里,女性,词库自动生成_待内容组校对
