lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
extraer,v,n/a,B2,,extraer（待校对）,extraer,Contexto: extraer.,例句待内容组补充（extraer）。,extraer.jpg,B2|v|变位|进阶,专八,cooperar（待校对）,reputación（待校对）,porquería（待校对）,词库自动生成_待内容组校对
administrativo,adj,n/a,B2,,administrativo（待校对）,administrativo,Contexto: administrativo.,例句待内容组补充（administrativo）。,administrativo.jpg,B2|adj|进阶,专八,paralizar（待校对）,marcus（待校对）,enfoque（待校对）,词库自动生成_待内容组校对
paraíso,n,m,B2,,paraíso（待校对）,paraíso,Contexto: paraíso.,例句待内容组补充（paraíso）。,paraíso.jpg,B2|n|进阶,专八,estadio（待校对）,elaboración（待校对）,邻居,词库自动生成_待内容组校对
miserable,adj,n/a,B2,,miserable（待校对）,miserable,Contexto: miserable.,例句待内容组补充（miserable）。,miserable.jpg,B2|adj|进阶,专八,recurrir（待校对）,barry（待校对）,exitoso（待校对）,词库自动生成_待内容组校对
profesión,n,f,B2,,profesión（待校对）,profesión,Contexto: profesión.,例句待内容组补充（profesión）。,profesión.jpg,B2|n|进阶,专八,áfrica（待校对）,hollywood（待校对）,man（待校对）,词库自动生成_待内容组校对
chuck,adv,n/a,B2,,chuck（待校对）,chuck,Contexto: chuck.,例句待内容组补充（chuck）。,chuck.jpg,B2|adv|进阶,专八,sordo（待校对）,revés（待校对）,estimado（待校对）,词库自动生成_待内容组校对
terror,n,m,B2,,terror（待校对）,terror,Contexto: terror.,例句待内容组补充（terror）。,terror.jpg,B2|n|进阶,专八,decepcionado（待校对）,tela（待校对）,favorable（待校对）,词库自动生成_待内容组校对
conversar,v,n/a,B2,,conversar（待校对）,conversar,Contexto: conversar.,例句待内容组补充（conversar）。,conversar.jpg,B2|v|变位|进阶,专八,torturar（待校对）,tatuaje（待校对）,felicitar（待校对）,词库自动生成_待内容组校对
íntimo,adj,n/a,B2,,íntimo（待校对）,íntimo,Contexto: íntimo.,例句待内容组补充（íntimo）。,íntimo.jpg,B2|adj|进阶,专八,desorden（待校对）,índice（待校对）,lámpara（待校对）,词库自动生成_待内容组校对
oficio,n,m,B2,,oficio（待校对）,oficio,Contexto: oficio.,例句待内容组补充（oficio）。,oficio.jpg,B2|n|进阶,专八,desatar（待校对）,barba（待校对）,estacionamiento（待校对）,词库自动生成_待内容组校对
áfrica,n,f,B2,,áfrica（待校对）,áfrica,Contexto: áfrica.,例句待内容组补充（áfrica）。,áfrica.jpg,B2|n|进阶,专八,sindical（待校对）,oriental（待校对）,betty（待校对）,词库自动生成_待内容组校对
galería,n,f,B2,,galería（待校对）,galería,Contexto: galería.,例句待内容组补充（galería）。,galería.jpg,B2|n|进阶,专八,récord（待校对）,gordo（待校对）,tierno（待校对）,词库自动生成_待内容组校对
enfrente,adv,n/a,B2,,enfrente（待校对）,enfrente,Contexto: enfrente.,例句待内容组补充（enfrente）。,enfrente.jpg,B2|adv|进阶,专八,combinar（待校对）,existente（待校对）,electricidad（待校对）,词库自动生成_待内容组校对
probabilidad,n,f,B2,,probabilidad（待校对）,probabilidad,Contexto: probabilidad.,例句待内容组补充（probabilidad）。,probabilidad.jpg,B2|n|进阶,专八,tronco（待校对）,agenda（待校对）,cálculo（待校对）,词库自动生成_待内容组校对
madame,n,n/a,B2,,madame（待校对）,madame,Contexto: madame.,例句待内容组补充（madame）。,madame.jpg,B2|n|进阶,专八,saludable（待校对）,exhibir（待校对）,gubernamental（待校对）,词库自动生成_待内容组校对
bloque,n,n/a,B2,,bloque（待校对）,bloque,Contexto: bloque.,例句待内容组补充（bloque）。,bloque.jpg,B2|n|进阶,专八,elizabeth（待校对）,follar（待校对）,adaptar（待校对）,词库自动生成_待内容组校对
derrota,n,f,B2,,derrota（待校对）,derrota,Contexto: derrota.,例句待内容组补充（derrota）。,derrota.jpg,B2|n|进阶,专八,planeado（待校对）,combinación（待校对）,marte（待校对）,词库自动生成_待内容组校对
pensión,n,f,B2,,pensión（待校对）,pensión,Contexto: pensión.,例句待内容组补充（pensión）。,pensión.jpg,B2|n|进阶,专八,lana（待校对）,plástico（待校对）,creencia（待校对）,词库自动生成_待内容组校对
semilla,n,f,B2,,semilla（待校对）,semilla,Contexto: semilla.,例句待内容组补充（semilla）。,semilla.jpg,B2|n|进阶,专八,alterar（待校对）,patrimonio（待校对）,someter（待校对）,词库自动生成_待内容组校对
inmenso,adj,n/a,B2,,inmenso（待校对）,inmenso,Contexto: inmenso.,例句待内容组补充（inmenso）。,inmenso.jpg,B2|adj|进阶,专八,financiar（待校对）,agresivo（待校对）,favorecer（待校对）,词库自动生成_待内容组校对
fabuloso,adj,n/a,B2,,fabuloso（待校对）,fabuloso,Contexto: fabuloso.,例句待内容组补充（fabuloso）。,fabuloso.jpg,B2|adj|进阶,专八,precisar（待校对）,destrozar（待校对）,ultimar（待校对）,词库自动生成_待内容组校对
dolores,n,n/a,B2,,dolores（待校对）,dolores,Contexto: dolores.,例句待内容组补充（dolores）。,dolores.jpg,B2|n|进阶,专八,on（待校对）,emisión（待校对）,ubicar（待校对）,词库自动生成_待内容组校对
alterar,v,n/a,B2,,alterar（待校对）,alterar,Contexto: alterar.,例句待内容组补充（alterar）。,alterar.jpg,B2|v|变位|进阶,专八,comerciante（待校对）,caray（待校对）,elaborar（待校对）,词库自动生成_待内容组校对
visitante,n,n/a,B2,,visitante（待校对）,visitante,Contexto: visitante.,例句待内容组补充（visitante）。,visitante.jpg,B2|n|进阶,专八,localidad（待校对）,reporte（待校对）,ascenso（待校对）,词库自动生成_待内容组校对
hank,adv,n/a,B2,,hank（待校对）,hank,Contexto: hank.,例句待内容组补充（hank）。,hank.jpg,B2|adv|进阶,专八,aprobación（待校对）,ambiental（待校对）,cómplice（待校对）,词库自动生成_待内容组校对
mediodía,n,f,B2,,mediodía（待校对）,mediodía,Contexto: mediodía.,例句待内容组补充（mediodía）。,mediodía.jpg,B2|n|进阶,专八,berlín（待校对）,inmenso（待校对）,resolución（待校对）,词库自动生成_待内容组校对
ácido,n,m,B2,,ácido（待校对）,ácido,Contexto: ácido.,例句待内容组补充（ácido）。,ácido.jpg,B2|n|进阶,专八,asomar（待校对）,simpático（待校对）,exitoso（待校对）,词库自动生成_待内容组校对
batería,n,f,B2,,batería（待校对）,batería,Contexto: batería.,例句待内容组补充（batería）。,batería.jpg,B2|n|进阶,专八,marte（待校对）,mac（待校对）,diseñar（待校对）,词库自动生成_待内容组校对
sierra,n,f,B2,,sierra（待校对）,sierra,Contexto: sierra.,例句待内容组补充（sierra）。,sierra.jpg,B2|n|进阶,专八,recorrido（待校对）,herencia（待校对）,autonomía（待校对）,词库自动生成_待内容组校对
estupidez,n,f,B2,,estupidez（待校对）,estupidez,Contexto: estupidez.,例句待内容组补充（estupidez）。,estupidez.jpg,B2|n|进阶,专八,editorial（待校对）,homenaje（待校对）,únicamente（待校对）,词库自动生成_待内容组校对
alquiler,n,n/a,B2,,alquiler（待校对）,alquiler,Contexto: alquiler.,例句待内容组补充（alquiler）。,alquiler.jpg,B2|n|进阶,专八,íntimo（待校对）,bancario（待校对）,electricidad（待校对）,词库自动生成_待内容组校对
disciplina,n,f,B2,,disciplina（待校对）,disciplina,Contexto: disciplina.,例句待内容组补充（disciplina）。,disciplina.jpg,B2|n|进阶,专八,descender（待校对）,prever（待校对）,coartada（待校对）,词库自动生成_待内容组校对
dominio,n,m,B2,,dominio（待校对）,dominio,Contexto: dominio.,例句待内容组补充（dominio）。,dominio.jpg,B2|n|进阶,专八,revisión（待校对）,receta（待校对）,latino（待校对）,词库自动生成_待内容组校对
ron,n,n/a,B2,,ron（待校对）,ron,Contexto: ron.,例句待内容组补充（ron）。,ron.jpg,B2|n|进阶,专八,aplauso（待校对）,reservado（待校对）,pasaje（待校对）,词库自动生成_待内容组校对
posesión,n,f,B2,,posesión（待校对）,posesión,Contexto: posesión.,例句待内容组补充（posesión）。,posesión.jpg,B2|n|进阶,专八,todd（待校对）,agachar（待校对）,reconstruir（待校对）,词库自动生成_待内容组校对
preparación,n,f,B2,,preparación（待校对）,preparación,Contexto: preparación.,例句待内容组补充（preparación）。,preparación.jpg,B2|n|进阶,专八,corporal（待校对）,aplastar（待校对）,gafas（待校对）,词库自动生成_待内容组校对
hilo,n,m,B2,,hilo（待校对）,hilo,Contexto: hilo.,例句待内容组补充（hilo）。,hilo.jpg,B2|n|进阶,专八,colombiano（待校对）,previamente（待校对）,corrupción（待校对）,词库自动生成_待内容组校对
julie,adv,n/a,B2,,julie（待校对）,julie,Contexto: julie.,例句待内容组补充（julie）。,julie.jpg,B2|adv|进阶,专八,pirata（待校对）,huésped（待校对）,tremendo（待校对）,词库自动生成_待内容组校对
pico,n,m,B2,,pico（待校对）,pico,Contexto: pico.,例句待内容组补充（pico）。,pico.jpg,B2|n|进阶,专八,adicional（待校对）,cataluña（待校对）,sesenta（待校对）,词库自动生成_待内容组校对
costado,n,m,B2,,costado（待校对）,costado,Contexto: costado.,例句待内容组补充（costado）。,costado.jpg,B2|n|进阶,专八,invisible（待校对）,lily（待校对）,sinceramente（待校对）,词库自动生成_待内容组校对
sufrimiento,n,m,B2,,sufrimiento（待校对）,sufrimiento,Contexto: sufrimiento.,例句待内容组补充（sufrimiento）。,sufrimiento.jpg,B2|n|进阶,专八,historial（待校对）,sierra（待校对）,lou（待校对）,词库自动生成_待内容组校对
lata,n,f,B2,,lata（待校对）,lata,Contexto: lata.,例句待内容组补充（lata）。,lata.jpg,B2|n|进阶,专八,caos（待校对）,asomar（待校对）,torneo（待校对）,词库自动生成_待内容组校对
programar,v,n/a,B2,,programar（待校对）,programar,Contexto: programar.,例句待内容组补充（programar）。,programar.jpg,B2|v|变位|进阶,专八,solidaridad（待校对）,árabe（待校对）,corregir（待校对）,词库自动生成_待内容组校对
impulsar,v,n/a,B2,,impulsar（待校对）,impulsar,Contexto: impulsar.,例句待内容组补充（impulsar）。,impulsar.jpg,B2|v|变位|进阶,专八,aliado（待校对）,tomate（待校对）,píldora（待校对）,词库自动生成_待内容组校对
alteza,n,f,B2,,alteza（待校对）,alteza,Contexto: alteza.,例句待内容组补充（alteza）。,alteza.jpg,B2|n|进阶,专八,charlar（待校对）,comprensión（待校对）,normar（待校对）,词库自动生成_待内容组校对
follar,v,n/a,B2,,follar（待校对）,follar,Contexto: follar.,例句待内容组补充（follar）。,follar.jpg,B2|v|变位|进阶,专八,negativa（待校对）,derrota（待校对）,mmm（待校对）,词库自动生成_待内容组校对
cementerio,n,m,B2,,cementerio（待校对）,cementerio,Contexto: cementerio.,例句待内容组补充（cementerio）。,cementerio.jpg,B2|n|进阶,专八,instancia（待校对）,sinceramente（待校对）,encuesta（待校对）,词库自动生成_待内容组校对
cuartel,n,n/a,B2,,cuartel（待校对）,cuartel,Contexto: cuartel.,例句待内容组补充（cuartel）。,cuartel.jpg,B2|n|进阶,专八,seno（待校对）,profundidad（待校对）,boston（待校对）,词库自动生成_待内容组校对
comando,n,m,B2,,comando（待校对）,comando,Contexto: comando.,例句待内容组补充（comando）。,comando.jpg,B2|n|进阶,专八,presunto（待校对）,obrero（待校对）,chloe（待校对）,词库自动生成_待内容组校对
obrero,n,m,B2,,obrero（待校对）,obrero,Contexto: obrero.,例句待内容组补充（obrero）。,obrero.jpg,B2|n|进阶,专八,atmósfera（待校对）,operador（待校对）,estimado（待校对）,词库自动生成_待内容组校对
alfonso,n,m,B2,,alfonso（待校对）,alfonso,Contexto: alfonso.,例句待内容组补充（alfonso）。,alfonso.jpg,B2|n|进阶,专八,acariciar（待校对）,cocaína（待校对）,jackie（待校对）,词库自动生成_待内容组校对
promover,v,n/a,B2,,promover（待校对）,promover,Contexto: promover.,例句待内容组补充（promover）。,promover.jpg,B2|v|变位|进阶,专八,torneo（待校对）,olvido（待校对）,nina（待校对）,词库自动生成_待内容组校对
vd.,adv,n/a,B2,,vd.（待校对）,vd.,Contexto: vd..,例句待内容组补充（vd.）。,vd.jpg,B2|adv|进阶,专八,big（待校对）,palma（待校对）,convención（待校对）,词库自动生成_待内容组校对
limitado,adj,n/a,B2,,limitado（待校对）,limitado,Contexto: limitado.,例句待内容组补充（limitado）。,limitado.jpg,B2|adj|进阶,专八,certeza（待校对）,satélite（待校对）,leal（待校对）,词库自动生成_待内容组校对
provenir,v,n/a,B2,,provenir（待校对）,provenir,Contexto: provenir.,例句待内容组补充（provenir）。,provenir.jpg,B2|v|变位|进阶,专八,destacado（待校对）,manipular（待校对）,chupar（待校对）,词库自动生成_待内容组校对
transmisión,n,f,B2,,transmisión（待校对）,transmisión,Contexto: transmisión.,例句待内容组补充（transmisión）。,transmisión.jpg,B2|n|进阶,专八,monsieur（待校对）,mmm（待校对）,guante（待校对）,词库自动生成_待内容组校对
molestia,n,f,B2,,molestia（待校对）,molestia,Contexto: molestia.,例句待内容组补充（molestia）。,molestia.jpg,B2|n|进阶,专八,clavar（待校对）,agudo（待校对）,explorar（待校对）,词库自动生成_待内容组校对
collar,n,n/a,B2,,collar（待校对）,collar,Contexto: collar.,例句待内容组补充（collar）。,collar.jpg,B2|n|进阶,专八,jugo（待校对）,jordan（待校对）,alteza（待校对）,词库自动生成_待内容组校对
comisaría,n,f,B2,,comisaría（待校对）,comisaría,Contexto: comisaría.,例句待内容组补充（comisaría）。,comisaría.jpg,B2|n|进阶,专八,asco（待校对）,agresivo（待校对）,prender（待校对）,词库自动生成_待内容组校对
relacionar,v,n/a,B2,,relacionar（待校对）,relacionar,Contexto: relacionar.,例句待内容组补充（relacionar）。,relacionar.jpg,B2|v|变位|进阶,专八,autorizado（待校对）,semilla（待校对）,chao（待校对）,词库自动生成_待内容组校对
pulso,n,m,B2,,pulso（待校对）,pulso,Contexto: pulso.,例句待内容组补充（pulso）。,pulso.jpg,B2|n|进阶,专八,invasión（待校对）,condenar（待校对）,vínculo（待校对）,词库自动生成_待内容组校对
hábito,n,m,B2,,hábito（待校对）,hábito,Contexto: hábito.,例句待内容组补充（hábito）。,hábito.jpg,B2|n|进阶,专八,prohibir（待校对）,promedio（待校对）,harina（待校对）,词库自动生成_待内容组校对
recibo,n,m,B2,,recibo（待校对）,recibo,Contexto: recibo.,例句待内容组补充（recibo）。,recibo.jpg,B2|n|进阶,专八,vaquero（待校对）,torneo（待校对）,residente（待校对）,词库自动生成_待内容组校对
entrevistar,v,n/a,B2,,entrevistar（待校对）,entrevistar,Contexto: entrevistar.,例句待内容组补充（entrevistar）。,entrevistar.jpg,B2|v|变位|进阶,专八,corporación（待校对）,grabado（待校对）,裙子,词库自动生成_待内容组校对
maggie,adv,n/a,B2,,maggie（待校对）,maggie,Contexto: maggie.,例句待内容组补充（maggie）。,maggie.jpg,B2|adv|进阶,专八,municipio（待校对）,viajero（待校对）,rincón（待校对）,词库自动生成_待内容组校对
portavoz,n,n/a,B2,,portavoz（待校对）,portavoz,Contexto: portavoz.,例句待内容组补充（portavoz）。,portavoz.jpg,B2|n|进阶,专八,elaboración（待校对）,diseñado（待校对）,hoyo（待校对）,词库自动生成_待内容组校对
incremento,n,m,B2,,incremento（待校对）,incremento,Contexto: incremento.,例句待内容组补充（incremento）。,incremento.jpg,B2|n|进阶,专八,cementerio（待校对）,inevitable（待校对）,agotado（待校对）,词库自动生成_待内容组校对
captar,v,n/a,B2,,captar（待校对）,captar,Contexto: captar.,例句待内容组补充（captar）。,captar.jpg,B2|v|变位|进阶,专八,desaparición（待校对）,solidaridad（待校对）,mercancía（待校对）,词库自动生成_待内容组校对
líquido,n,m,B2,,líquido（待校对）,líquido,Contexto: líquido.,例句待内容组补充（líquido）。,líquido.jpg,B2|n|进阶,专八,ross（待校对）,tabaco（待校对）,paralelo（待校对）,词库自动生成_待内容组校对
gravedad,n,f,B2,,gravedad（待校对）,gravedad,Contexto: gravedad.,例句待内容组补充（gravedad）。,gravedad.jpg,B2|n|进阶,专八,agenda（待校对）,portero（待校对）,ensayar（待校对）,词库自动生成_待内容组校对
apertura,n,f,B2,,apertura（待校对）,apertura,Contexto: apertura.,例句待内容组补充（apertura）。,apertura.jpg,B2|n|进阶,专八,doloroso（待校对）,desplazar（待校对）,socorro（待校对）,词库自动生成_待内容组校对
usuario,n,m,B2,,usuario（待校对）,usuario,Contexto: usuario.,例句待内容组补充（usuario）。,usuario.jpg,B2|n|进阶,专八,chao（待校对）,quinta（待校对）,cementerio（待校对）,词库自动生成_待内容组校对
combinación,n,f,B2,,combinación（待校对）,combinación,Contexto: combinación.,例句待内容组补充（combinación）。,combinación.jpg,B2|n|进阶,专八,incapaz（待校对）,martha（待校对）,uña（待校对）,词库自动生成_待内容组校对
espiritual,adj,n/a,B2,,espiritual（待校对）,espiritual,Contexto: espiritual.,例句待内容组补充（espiritual）。,espiritual.jpg,B2|adj|进阶,专八,uña（待校对）,asomar（待校对）,presunto（待校对）,词库自动生成_待内容组校对
literalmente,adv,n/a,B2,,literalmente（待校对）,literalmente,Contexto: literalmente.,例句待内容组补充（literalmente）。,literalmente.jpg,B2|adv|进阶,专八,protestar（待校对）,crudo（待校对）,tímido（待校对）,词库自动生成_待内容组校对
despejado,adj,n/a,B2,,despejado（待校对）,despejado,Contexto: despejado.,例句待内容组补充（despejado）。,despejado.jpg,B2|adj|进阶,专八,eje（待校对）,frenar（待校对）,barón（待校对）,词库自动生成_待内容组校对
intercambio,n,m,B2,,intercambio（待校对）,intercambio,Contexto: intercambio.,例句待内容组补充（intercambio）。,intercambio.jpg,B2|n|进阶,专八,píldora（待校对）,sesenta（待校对）,sebastián（待校对）,词库自动生成_待内容组校对
estable,adj,n/a,B2,,estable（待校对）,estable,Contexto: estable.,例句待内容组补充（estable）。,estable.jpg,B2|adj|进阶,专八,rincón（待校对）,jacob（待校对）,seno（待校对）,词库自动生成_待内容组校对
terrorista,n,f,B2,,terrorista（待校对）,terrorista,Contexto: terrorista.,例句待内容组补充（terrorista）。,terrorista.jpg,B2|n|进阶,专八,portero（待校对）,ajuste（待校对）,tyler（待校对）,词库自动生成_待内容组校对
campeonato,n,m,B2,,campeonato（待校对）,campeonato,Contexto: campeonato.,例句待内容组补充（campeonato）。,campeonato.jpg,B2|n|进阶,专八,píldora（待校对）,creciente（待校对）,cabaña（待校对）,词库自动生成_待内容组校对
expuesto,adj,n/a,B2,,expuesto（待校对）,expuesto,Contexto: expuesto.,例句待内容组补充（expuesto）。,expuesto.jpg,B2|adj|进阶,专八,traficante（待校对）,andrew（待校对）,andrés（待校对）,词库自动生成_待内容组校对
custodia,n,f,B2,,custodia（待校对）,custodia,Contexto: custodia.,例句待内容组补充（custodia）。,custodia.jpg,B2|n|进阶,专八,desafortunadamente（待校对）,desorden（待校对）,desafiar（待校对）,词库自动生成_待内容组校对
consideración,n,f,B2,,consideración（待校对）,consideración,Contexto: consideración.,例句待内容组补充（consideración）。,consideración.jpg,B2|n|进阶,专八,revés（待校对）,comisaría（待校对）,terror（待校对）,词库自动生成_待内容组校对
patético,adj,n/a,B2,,patético（待校对）,patético,Contexto: patético.,例句待内容组补充（patético）。,patético.jpg,B2|adj|进阶,专八,finalizar（待校对）,raya（待校对）,delincuente（待校对）,词库自动生成_待内容组校对
someter,v,n/a,B2,,someter（待校对）,someter,Contexto: someter.,例句待内容组补充（someter）。,someter.jpg,B2|v|变位|进阶,专八,tio（待校对）,proporción（待校对）,beneficiar（待校对）,词库自动生成_待内容组校对
sacudir,v,n/a,B2,,sacudir（待校对）,sacudir,Contexto: sacudir.,例句待内容组补充（sacudir）。,sacudir.jpg,B2|v|变位|进阶,专八,orientar（待校对）,psiquiatra（待校对）,administrativo（待校对）,词库自动生成_待内容组校对
medalla,n,f,B2,,medalla（待校对）,medalla,Contexto: medalla.,例句待内容组补充（medalla）。,medalla.jpg,B2|n|进阶,专八,torneo（待校对）,homosexual（待校对）,destacado（待校对）,词库自动生成_待内容组校对
esforzar,v,n/a,B2,,esforzar（待校对）,esforzar,Contexto: esforzar.,例句待内容组补充（esforzar）。,esforzar.jpg,B2|v|变位|进阶,专八,especialidad（待校对）,desaparecido（待校对）,adaptar（待校对）,词库自动生成_待内容组校对
guitarra,n,f,B2,,guitarra（待校对）,guitarra,Contexto: guitarra.,例句待内容组补充（guitarra）。,guitarra.jpg,B2|n|进阶,专八,paraíso（待校对）,adicional（待校对）,reportero（待校对）,词库自动生成_待内容组校对
avenida,n,f,B2,,avenida（待校对）,avenida,Contexto: avenida.,例句待内容组补充（avenida）。,avenida.jpg,B2|n|进阶,专八,preso（待校对）,sebastián（待校对）,邻居,词库自动生成_待内容组校对
únicamente,adv,n/a,B2,,únicamente（待校对）,únicamente,Contexto: únicamente.,例句待内容组补充（únicamente）。,únicamente.jpg,B2|adv|进阶,专八,presidencial（待校对）,exhibir（待校对）,presunto（待校对）,词库自动生成_待内容组校对
índice,n,n/a,B2,,índice（待校对）,índice,Contexto: índice.,例句待内容组补充（índice）。,índice.jpg,B2|n|进阶,专八,ross（待校对）,sed（待校对）,lanza（待校对）,词库自动生成_待内容组校对
insultar,v,n/a,B2,,insultar（待校对）,insultar,Contexto: insultar.,例句待内容组补充（insultar）。,insultar.jpg,B2|v|变位|进阶,专八,subtítulo（待校对）,tabaco（待校对）,administrativo（待校对）,词库自动生成_待内容组校对
furioso,adj,n/a,B2,,furioso（待校对）,furioso,Contexto: furioso.,例句待内容组补充（furioso）。,furioso.jpg,B2|adj|进阶,专八,prohibir（待校对）,usuario（待校对）,inevitable（待校对）,词库自动生成_待内容组校对
atado,adj,n/a,B2,,atado（待校对）,atado,Contexto: atado.,例句待内容组补充（atado）。,atado.jpg,B2|adj|进阶,专八,percepción（待校对）,olímpico（待校对）,agresivo（待校对）,词库自动生成_待内容组校对
literario,adj,n/a,B2,,literario（待校对）,literario,Contexto: literario.,例句待内容组补充（literario）。,literario.jpg,B2|adj|进阶,专八,campeonato（待校对）,eco（待校对）,lanza（待校对）,词库自动生成_待内容组校对
conquistar,v,n/a,B2,,conquistar（待校对）,conquistar,Contexto: conquistar.,例句待内容组补充（conquistar）。,conquistar.jpg,B2|v|变位|进阶,专八,misil（待校对）,heredero（待校对）,vecindario（待校对）,词库自动生成_待内容组校对
gómez,n,f,B2,,gómez（待校对）,gómez,Contexto: gómez.,例句待内容组补充（gómez）。,gómez.jpg,B2|n|进阶,专八,pagaré（待校对）,hannah（待校对）,ee.uu.（待校对）,词库自动生成_待内容组校对
recorrido,n,m,B2,,recorrido（待校对）,recorrido,Contexto: recorrido.,例句待内容组补充（recorrido）。,recorrido.jpg,B2|n|进阶,专八,vincular（待校对）,oveja（待校对）,clasificación（待校对）,词库自动生成_待内容组校对
educativo,adj,n/a,B2,,educativo（待校对）,educativo,Contexto: educativo.,例句待内容组补充（educativo）。,educativo.jpg,B2|adj|进阶,专八,carecer（待校对）,charlar（待校对）,someter（待校对）,词库自动生成_待内容组校对
notable,adj,n/a,B2,,notable（待校对）,notable,Contexto: notable.,例句待内容组补充（notable）。,notable.jpg,B2|adj|进阶,专八,editor（待校对）,cruce（待校对）,is（待校对）,词库自动生成_待内容组校对
concepción,n,f,B2,,concepción（待校对）,concepción,Contexto: concepción.,例句待内容组补充（concepción）。,concepción.jpg,B2|n|进阶,专八,barry（待校对）,bono（待校对）,molestia（待校对）,词库自动生成_待内容组校对
pasaporte,n,n/a,B2,,pasaporte（待校对）,pasaporte,Contexto: pasaporte.,例句待内容组补充（pasaporte）。,pasaporte.jpg,B2|n|进阶,专八,guatemala（待校对）,patata（待校对）,usuario（待校对）,词库自动生成_待内容组校对
prioridad,n,f,B2,,prioridad（待校对）,prioridad,Contexto: prioridad.,例句待内容组补充（prioridad）。,prioridad.jpg,B2|n|进阶,专八,procurar（待校对）,presa（待校对）,sugerencia（待校对）,词库自动生成_待内容组校对
condado,n,m,B2,,condado（待校对）,condado,Contexto: condado.,例句待内容组补充（condado）。,condado.jpg,B2|n|进阶,专八,jugo（待校对）,raúl（待校对）,suiza（待校对）,词库自动生成_待内容组校对
carecer,v,n/a,B2,,carecer（待校对）,carecer,Contexto: carecer.,例句待内容组补充（carecer）。,carecer.jpg,B2|v|变位|进阶,专八,influir（待校对）,lou（待校对）,pato（待校对）,词库自动生成_待内容组校对
empeorar,v,n/a,B2,,empeorar（待校对）,empeorar,Contexto: empeorar.,例句待内容组补充（empeorar）。,empeorar.jpg,B2|v|变位|进阶,专八,dramático（待校对）,emisión（待校对）,consuelo（待校对）,词库自动生成_待内容组校对
hitler,n,n/a,B2,,hitler（待校对）,hitler,Contexto: hitler.,例句待内容组补充（hitler）。,hitler.jpg,B2|n|进阶,专八,puño（待校对）,grita（待校对）,catalán（待校对）,词库自动生成_待内容组校对
aldea,n,f,B2,,aldea（待校对）,aldea,Contexto: aldea.,例句待内容组补充（aldea）。,aldea.jpg,B2|n|进阶,专八,pudrir（待校对）,gabinete（待校对）,reproducir（待校对）,词库自动生成_待内容组校对
compensar,v,n/a,B2,,compensar（待校对）,compensar,Contexto: compensar.,例句待内容组补充（compensar）。,compensar.jpg,B2|v|变位|进阶,专八,maya（待校对）,griego（待校对）,cruce（待校对）,词库自动生成_待内容组校对
liberación,n,f,B2,,liberación（待校对）,liberación,Contexto: liberación.,例句待内容组补充（liberación）。,liberación.jpg,B2|n|进阶,专八,modificación（待校对）,donna（待校对）,trastorno（待校对）,词库自动生成_待内容组校对
prohibir,v,n/a,B2,,prohibir（待校对）,prohibir,Contexto: prohibir.,例句待内容组补充（prohibir）。,prohibir.jpg,B2|v|变位|进阶,专八,empeorar（待校对）,circulación（待校对）,invasión（待校对）,词库自动生成_待内容组校对
chocar,v,n/a,B2,,chocar（待校对）,chocar,Contexto: chocar.,例句待内容组补充（chocar）。,chocar.jpg,B2|v|变位|进阶,专八,cocaína（待校对）,guau（待校对）,modesto（待校对）,词库自动生成_待内容组校对
subtítulo,n,m,B2,,subtítulo（待校对）,subtítulo,Contexto: subtítulo.,例句待内容组补充（subtítulo）。,subtítulo.jpg,B2|n|进阶,专八,homenaje（待校对）,deseado（待校对）,corrupción（待校对）,词库自动生成_待内容组校对
procurar,v,n/a,B2,,procurar（待校对）,procurar,Contexto: procurar.,例句待内容组补充（procurar）。,procurar.jpg,B2|v|变位|进阶,专八,guitarra（待校对）,bendición（待校对）,avenida（待校对）,词库自动生成_待内容组校对
brown,adv,n/a,B2,,brown（待校对）,brown,Contexto: brown.,例句待内容组补充（brown）。,brown.jpg,B2|adv|进阶,专八,chao（待校对）,niñero（待校对）,inspirar（待校对）,词库自动生成_待内容组校对
uña,n,f,B2,,uña（待校对）,uña,Contexto: uña.,例句待内容组补充（uña）。,uña.jpg,B2|n|进阶,专八,demandar（待校对）,reducido（待校对）,jamie（待校对）,词库自动生成_待内容组校对
demandar,v,n/a,B2,,demandar（待校对）,demandar,Contexto: demandar.,例句待内容组补充（demandar）。,demandar.jpg,B2|v|变位|进阶,专八,tabaco（待校对）,supremo（待校对）,maquillaje（待校对）,词库自动生成_待内容组校对
howard,adv,n/a,B2,,howard（待校对）,howard,Contexto: howard.,例句待内容组补充（howard）。,howard.jpg,B2|adv|进阶,专八,destrucción（待校对）,stan（待校对）,transportar（待校对）,词库自动生成_待内容组校对
aliado,n,m,B2,,aliado（待校对）,aliado,Contexto: aliado.,例句待内容组补充（aliado）。,aliado.jpg,B2|n|进阶,专八,encabezar（待校对）,optar（待校对）,afecto（待校对）,词库自动生成_待内容组校对
jo,n,m,B2,,jo（待校对）,jo,Contexto: jo.,例句待内容组补充（jo）。,jo.jpg,B2|n|进阶,专八,favorable（待校对）,normar（待校对）,cruzado（待校对）,词库自动生成_待内容组校对
