lemma,pos,gender,level,sense,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
viento,n,m,A2,1,,风；气流,,El viento fuerte derribó algunos árboles y ramas durante la noche.,夜间强风刮倒了一些树木和树枝。,viento_1.jpg,考试路径|A2|n,专四,遗忘（物品 / 内容）,位于；处于；身在,整理；安排,大创内容组_words_tem4.csv
vivir,v,n/a,A2,1,,居住；住在；生活,,Mis abuelos viven en un pueblo pequeño muy bonito cerca de la montaña.,我的祖父母住在山边一个非常美丽的小镇上。,vivir_1.jpg,义项包|考试路径|A2|v,专四,极好吃的；可口的,开始；着手；启动,事情；事务,大创内容组_words_tem4.csv
vocabulario,n,m,A2,1,,词汇,,Ampliar el vocabulario te ayuda a entender mejor las noticias y a expresarte con más precisión.,扩大词汇量能帮你更好地读懂新闻，并更准确地表达自己。,vocabulario_1.jpg,考试路径|A2|n,专四,应该；应当；必须,衣柜；立柜,感到高兴；感到开心,大创内容组_senses_table_tem4_with_images.xlsx
árabe,n,n/a,A2,1,,阿拉伯的；阿拉伯人；阿拉伯语,,Mi compañero de clase es árabe y nos enseña palabras en su idioma cada día.,我的同班同学是阿拉伯人，他每天教我们一些他语言里的词汇。,arabe_1.jpg,考试路径|A2|n,专四,平静的；安静的,懒惰的,发烧；发热,大创内容组_senses_table_tem4 7.31.xlsx
árbol,n,m,A2,1,,树,,Los árboles del parque universitario ofrecen sombra y frescor durante el verano.,大学公园里的树在夏天提供树荫和凉爽。,arbol_1.jpg,考试路径|A2|n,专四,十二月,爱；喜爱；在乎,汽车；小轿车,大创内容组_senses_table_tem4 7.31.xlsx
abogado,n,n/a,B1,1,,律师,,Mi tía es abogada y se dedica a los casos de derecho laboral.,我姑姑是律师，专门处理劳动法相关的案件。,abogado_1.jpg,考试路径|B1|n,专四,互动；相互作用,领会；理解,克服；超越；胜过,大创内容组_words_tem4.csv
acampar,v,n/a,B1,1,,露营；扎营,,Decidimos acampar en la montaña para disfrutar del paisaje natural sin ruido de ciudades.,我们决定在山里露营，享受没有城市噪音的自然风光。,acampar_1.jpg,考试路径|B1|v,专四,咨询；查阅；询问,资产阶级的；资产阶级分子,突然的；粗鲁的,大创内容组_words_tem4.csv
acercar,v,n/a,B1,1,,挪近；使靠近,,Acerca el diccionario para leer mejor las definiciones.,把词典挪近方便看释义。,acercar_1.jpg,考试路径|B1|v,专四,扳手；开关,自动的；自动化的,光亮；光辉,大创内容组_words_tem4.csv
acompañante,n,n/a,B1,1,,陪同者；同行人,,Viajar con un acompañante hace que el trayecto sea más entretenido y seguro.,和同行人一起旅行让旅程更有趣也更安全。,acompanante_1.jpg,考试路径|B1|n,专四,掌握；精通；统治,晴朗的；无云的,道歉；请求原谅,大创内容组_words_tem4.csv
acordarse,v,n/a,B1,1,,想起（固定搭配 de）,,Me acuerdo perfectamente de todos estos verbos.,我清清楚楚记得所有这些动词。,acordarse_1.jpg,考试路径|B1|v,专四,成绩单（学生）,禁止；不许,互动；相互作用,大创内容组_words_tem4.csv
afirmar,v,n/a,B1,1,,肯定；断言,,El profesor afirma que la práctica diaria es más importante que estudiar muchas horas de golpe.,老师断言，每日练习比一次性学习很多个小时更重要。,afirmar_1.jpg,考试路径|B1|v,专四,辅助的；助手；救助,显露；发芽（植物）,分类；分等；分级,大创内容组_words_tem4.csv
agente,n,n/a,B1,1,,代理人；经纪人,,Su agente literario negoció el contrato para publicar su primera novela en español.,他的文学经纪人为他谈判了出版第一本西语小说的合同。,agente_1.jpg,考试路径|B1|n,专四,群；伙；帮（人员团伙）,擦洗；刷洗,与…相比；相较于,大创内容组_words_tem4.csv
agradecer,v,n/a,B1,1,,感谢；感激,,Quiero agradecer a mi tutor todo el apoyo que me ha ofrecido durante el año.,我想感谢导师在这一年里给予我的所有支持。,agradecer_1.jpg,考试路径|B1|v,专四,咨询；查阅；询问,泥土；泥巴,前进；进展,大创内容组_words_tem4.csv
ahorro,n,m,B1,1,,节省；节约,,El ahorro de energía es fundamental para proteger el medio ambiente del planeta.,节约能源对于保护地球环境至关重要。,ahorro_1.jpg,考试路径|B1|n,专四,锦标赛；冠军赛,舒适；方便,变得；变成（情绪状态）,大创内容组_senses_table_tem4 7.30.xlsx
ahorro,n,m,B1,2,,积蓄；存款,,"Con sus ahorros de todo el año, pudo comprar un ordenador nuevo para la universidad.",用一整年的积蓄，他买了一台上大学用的新电脑。,ahorro_2.jpg,考试路径|B1|n,专四,暗自犹豫；心存疑虑,站起；起身,咨询；查阅；询问,大创内容组_senses_table_tem4 7.30.xlsx
aire,n,m,B1,2,,外表；神态；样子,,Tiene un aire muy seguro de sí mismo cuando habla en público delante de todos.,他在所有人面前公开讲话时，给人一种非常自信的样子。,aire_2.jpg,考试路径|B1|n,专四,权力；权威；威信,频道（电视/广播）,时节；赛季；一段时期,大创内容组_senses_table_tem4 7.30.xlsx
aislar,v,n/a,B1,1,,隔离；隔绝,,El médico recomendó aislar al paciente para evitar que contagie a los demás enfermos.,医生建议隔离该患者，以免传染给其他病人。,aislar_1.jpg,考试路径|B1|v,专四,给...评分；评级；使具有资格,店员；营业员,发誓；宣誓,大创内容组_senses_table_tem4 7.30.xlsx
aislarse,v,n/a,B1,1,,脱离；孤立,,El estudiante se aisló de sus compañeros durante semanas para concentrarse en los exámenes.,这个学生几周以来都脱离同学，以便专注于考试。,aislarse_1.jpg,考试路径|B1|v,专四,致力于；钻研；努力做,原谅；宽恕,扫；打扫,大创内容组_senses_table_tem4 7.30.xlsx
ajeno,adj,n/a,B1,1,,别人的；他人的,,No debes tomar las cosas ajenas sin permiso porque eso es una falta de respeto.,未经允许你不应该拿别人的东西，因为那是不尊重的行为。,ajeno_1.jpg,考试路径|B1|adj,专四,时节；赛季；一段时期,保护；庇护,航空；空军,大创内容组_senses_table_tem4 7.30.xlsx
ajeno,adj,n/a,B1,2,,无关的；不相干的,,"Este problema es ajeno a la asignatura de literatura, así que no lo vamos a tratar.",这个问题与文学课无关，所以我们不打算讨论它。,ajeno_2.jpg,考试路径|B1|adj,专四,分开地；在别处,穿透；刺穿,暴风雨；风暴,大创内容组_senses_table_tem4 7.30.xlsx
ajustar,v,n/a,B1,1,,使适合；使协调,,El profesor ajustó el nivel de las clases según el conocimiento de los estudiantes.,老师根据学生的知识水平调整了课程的难度等级。,ajustar_1.jpg,考试路径|B1|v,专四,走；行走（自复强调）,食堂；小饭馆,愚弄；欺骗,大创内容组_senses_table_tem4 7.30.xlsx
ajustarse,v,n/a,B1,1,,适应（搭配 a）,,Los nuevos estudiantes se ajustan rápidamente al ritmo de vida universitario.,新生很快适应了大学生活的节奏。,ajustarse_1.jpg,考试路径|B1|v,专四,住宿；寄宿,燃烧；烧着；发热；（身体）发烫,宁可；宁愿（搭配 que）,大创内容组_senses_table_tem4 7.30.xlsx
ajá,int,n/a,B1,1,,啊哈（表示满意、赞同、惊讶等）,,¡Ajá! Ahora entiendo cómo funciona esta regla gramatical tan complicada.,啊哈！现在我明白这个这么复杂的语法规则是怎么运作的了。,aja_1.jpg,考试路径|B1|int,专四,应用；运用；实施,思考；深思；反思,游览；走遍,大创内容组_senses_table_tem4 7.30.xlsx
alabar,n,n/a,B1,1,,赞扬；称赞,,El profesor alabó el esfuerzo de todos los alumnos por su excelente trabajo en grupo.,老师赞扬了所有学生小组作业的出色表现和努力付出。,alabar_1.jpg,考试路径|B1|n,专四,晴朗的；无云的,报告；汇报；通知,天体；星,大创内容组_senses_table_tem4 7.30.xlsx
alambre,n,m,B1,1,,金属丝；铁丝；电线,,El electricista usó un alambre de cobre para conectar el interruptor de la luz.,电工用一根铜线连接电灯开关。,alambre_1.jpg,考试路径|B1|n,专四,锦标赛；冠军赛,器械；装置；设备,悲观的,大创内容组_senses_table_tem4 7.30.xlsx
alargar,v,n/a,B1,1,,拉长；延长,,El profesor decidió alargar la clase quince minutos para terminar la explicación.,老师决定把课延长十五分钟，以完成讲解。,alargar_1.jpg,考试路径|B1|v,专四,那个；那件事（中性）,修理；维修,为…干杯；祝酒,大创内容组_senses_table_tem4 7.30.xlsx
alargar,v,n/a,B1,2,,加长（物体）,,El modista alargó el vestido añadiendo un volante en la parte inferior de la falda.,裁缝在裙子下摆加了一道荷叶边，把裙子加长了。,alargar_2.jpg,考试路径|B1|v,专四,十五天；半个月,扩大；放大,同事；同僚,大创内容组_senses_table_tem4 7.30.xlsx
alargarse,v,n/a,B1,1,,离开；走开,,Se alargó del grupo sin decir nada y nadie supo dónde había ido.,他什么也没说就离开了小组，没有人知道他去哪里了。,alargarse_1.jpg,考试路径|B1|v,专四,材料；物质,事先；预先（搭配 de）,链子；链条,大创内容组_senses_table_tem4 7.30.xlsx
alarma,n,f,B1,1,,警报；警铃,,La alarma del edificio sonó cuando alguien abrió la puerta de emergencia sin permiso.,有人未经许可打开紧急出口门时，大楼的警报响了。,alarma_1.jpg,考试路径|B1|n,专四,进步；进展,买主；顾客,考虑；认为；斟酌,大创内容组_senses_table_tem4 7.30.xlsx
alarma,n,f,B1,2,,恐惧；惊慌,,La noticia del terremoto causó alarma entre todos los habitantes de la ciudad costera.,地震的消息引起了沿海城市所有居民的惊慌。,alarma_2.jpg,考试路径|B1|n,专四,链子；链条,引用；约见；传唤,造反；起义,大创内容组_senses_table_tem4 7.30.xlsx
alcanzar,v,n/a,B1,1,,达到；实现；够到,,"Con esfuerzo constante, puedes alcanzar un nivel avanzado de español en dos años.",通过持续的努力，你能在两年内达到高级西班牙语水平。,alcanzar_1.jpg,考试路径|B1|v,专四,集团；联盟（国家/企业）,剽窃,论据；论点,大创内容组_words_tem4.csv
alcohol,n,m,B1,1,,酒精（化学物）；烈性酒；含酒精饮品,,El alcohol es un producto muy útil para desinfectar heridas y superficies contaminadas.,酒精是消毒伤口和污染表面非常有用的产品。,alcohol_1.jpg,考试路径|B1|n,专四,窄的；狭窄的,取得（分数 / 证件）,抢夺；强行拿走,大创内容组_senses_table_tem4 7.30.xlsx
alejar,v,n/a,B1,1,,使远离；使疏远,,El mal entendido alejó a los dos amigos que antes eran inseparables.,误会疏远了两个以前形影不离的朋友。,alejar_1.jpg,考试路径|B1|v,专四,听诊,缺乏,实习；见习,大创内容组_senses_table_tem4 7.30.xlsx
alejarse,v,n/a,B1,1,,远离；避开,,Aléjate del ruido si quieres concentrarte.,想要专心就远离嘈杂的地方。,alejarse_1.jpg,考试路径|B1|v,专四,引文；引用,暗示；影射；提到,使安静；不说话；沉默,大创内容组_words_tem4.csv
algodonero,n,n/a,B1,1,,棉花的；棉农；棉商,,La industria algodonera es muy importante para la economía de muchas regiones del mundo.,棉花工业对世界许多地区的经济都非常重要。,algodonero_1.jpg,考试路径|B1|n,专四,一半；二分之一,期限；截止日期,背景；底色,大创内容组_senses_table_tem4 7.30.xlsx
algodón,n,m,B1,1,,棉；棉花,,"La camiseta está hecha de algodón orgánico, por eso es tan suave y cómoda.",这件T恤是用有机棉制成的，所以如此柔软舒适。,algodon_1.jpg,考试路径|B1|n,专四,同样；也,修改；改动,角；角度；角落,大创内容组_senses_table_tem4 7.30.xlsx
alianza,n,f,B1,1,,联盟；联合,,La alianza entre las dos universidades permitió crear un programa de intercambio muy exitoso.,两所大学的联盟使得创建一个非常成功的交换项目成为可能。,alianza_1.jpg,考试路径|B1|n,专四,获得（经验 / 机会）,手续（常用复数）,小溪,大创内容组_senses_table_tem4 7.30.xlsx
aliento,n,m,B1,1,,呼吸；气息,,Corrió tan rápido que perdió el aliento y tuvo que detenerse unos segundos.,他跑得太快了，喘不过气来，不得不停下来几秒钟。,aliento_1.jpg,考试路径|B1|n,专四,找回；补回,（口译）翻译；表演,拼写,大创内容组_senses_table_tem4 7.30.xlsx
alimentar,v,n/a,B1,1,,喂养；供给食物,,Es necesario alimentar a los animales del zoológico con una dieta equilibrada y variada.,需要用均衡多样的饮食来喂养动物园里的动物。,alimentar_1.jpg,考试路径|B1|v,专四,温和的；不冷不热的,理解（阅读/听力）,提醒；劝告,大创内容组_senses_table_tem4 7.30.xlsx
alimentarse,v,n/a,B1,1,,以…为食；汲取营养,,Los estudiantes deben alimentarse bien para tener energía suficiente durante todo el día de clases.,学生们应该吃好，以便在整个上课日都有足够的精力。,alimentarse_1.jpg,考试路径|B1|v,专四,自动的；自动化的,霜冻；结冰,赢得（关注/好感）,大创内容组_senses_table_tem4 7.30.xlsx
alma,n,f,B1,1,,灵魂；心灵,,La música tiene el poder de llegar al alma y transmitir emociones sin necesidad de palabras.,音乐有能力触及灵魂，无需言语就能传递情感。,alma_1.jpg,考试路径|B1|n,专四,航行；航海,评分；成绩；评定,装备起来；发生,大创内容组_senses_table_tem4 7.30.xlsx
almacenamiento,n,m,B1,1,,存入仓库；库存；存储,,El almacenamiento de datos en la nube es muy útil para los estudiantes universitarios.,云端数据存储对大学生非常有用。,almacenamiento_1.jpg,考试路径|B1|n,专四,无关的；不相干的,嘲笑；取笑,高速公路,大创内容组_senses_table_tem4 7.30.xlsx
almacén,n,m,B1,1,,仓库；大型商店,,"El almacén del barrio vende de todo: ropa, calzado y productos para el hogar.",街区的百货商店什么都卖：衣服、鞋子和家居用品。,almacen_1.jpg,考试路径|B1|n,专四,杨树,欣赏；观赏,致力于；钻研；努力做,大创内容组_words_tem4.csv
almanaque,n,m,B1,1,,日历；历书；年鉴,,Consulté el almanaque para saber qué día caía el primer día de primavera este año.,我查阅了日历，想知道今年春分是哪一天。,almanaque_1.jpg,考试路径|B1|n,专四,解释；阐释；理解,传统,目标,大创内容组_senses_table_tem4 7.30.xlsx
alojamiento,n,m,B1,1,,住宿；住所,,Buscamos un alojamiento barato cerca de la playa para pasar las vacaciones de verano.,我们找海滩附近便宜的住宿来度暑假。,alojamiento_1.jpg,考试路径|B1|n,专四,不识字的；文盲,获得（经验 / 机会）,折扣；减价,大创内容组_words_tem4.csv
alojar,v,n/a,B1,1,,留宿；接纳住宿,,El hotel puede alojar hasta doscientas personas durante la temporada turística.,这家酒店在旅游旺季可以容纳多达两百人住宿。,alojar_1.jpg,考试路径|B1|v,专四,提升；上升；升高,穿过；横穿,大约,大创内容组_senses_table_tem4 7.30.xlsx
alojarse,v,n/a,B1,1,,住宿；寄宿,,"Durante el viaje de estudios, nos alojamos en una residencia universitaria cerca del centro.",游学旅行期间，我们住在市中心附近的一所大学宿舍里。,alojarse_1.jpg,考试路径|B1|v,专四,出席者；参加者,拳击运动,拼写,大创内容组_senses_table_tem4 7.30.xlsx
alquilar,v,n/a,B1,1,,租借；租赁,,Vamos a alquilar un piso cerca del metro para ahorrar tiempo en el trayecto a la facultad.,我们打算在地铁附近租房，以节省去学院路上的时间。,alquilar_1.jpg,考试路径|B1|v,专四,纲要；简图；轮廓框架,分类；分级；排名,露营；扎营,大创内容组_senses_table_tem4_with_images.xlsx
alrededor,adv,n/a,B1,2,,大约,,"El examen de español durará alrededor de dos horas y media, así que prepárate bien.",西班牙语考试将持续大约两个半小时，所以你要好好准备。,alrededor_2.jpg,考试路径|B1|adv,专四,巫师；巫婆,简报；公告,绣；刺绣,大创内容组_senses_table_tem4 7.30.xlsx
alrededor,n,n/a,B1,3,,附近；近郊,,"Vivo en los alrededores de la universidad, así que puedo ir caminando a clase cada día.",我住在大学附近，所以每天可以走去上课。,alrededor_3.jpg,考试路径|B1|n,专四,出版；上映；发行,主题；情节（文学/电影）,熨烫,大创内容组_senses_table_tem4 7.30.xlsx
altar,n,m,B1,1,,祭坛（宗教）,,El altar de la catedral está decorado con flores y velas para la celebración religiosa.,大教堂的祭坛上装饰着鲜花和蜡烛，为宗教庆典做准备。,altar_1.jpg,考试路径|B1|n,专四,电缆；电线,气氛；氛围,显露；发芽（植物）,大创内容组_senses_table_tem4 7.30.xlsx
alternar,v,n/a,B1,1,,使交替；轮流,,"Para no cansarnos, alternamos ejercicios de lectura con actividades de conversación oral.",为了不感到疲惫，我们交替进行阅读练习和口语会话活动。,alternar_1.jpg,考试路径|B1|v,专四,掌握；精通；统治,（口译）翻译；表演,手续（常用复数）,大创内容组_senses_table_tem4 7.30.xlsx
aludir,v,n/a,B1,1,,暗示；影射；提到,,El profesor aludió a la importancia de la lectura diaria sin mencionarla directamente.,老师暗示了每日阅读的重要性，但没有直接提到它。,aludir_1.jpg,考试路径|B1|v,专四,一半；二分之一,辩论；讨论,期限；截止日期,大创内容组_senses_table_tem4 7.30.xlsx
aluminio,n,m,B1,1,,铝,,Las latas de aluminio se pueden reciclar fácilmente para reducir la contaminación ambiental.,铝罐可以轻松回收利用，以减少环境污染。,aluminio_1.jpg,考试路径|B1|n,专四,相反的；对面的；对立的,即使,陪同者；同行人,大创内容组_senses_table_tem4 7.30.xlsx
alza,n,f,B1,1,,上涨；涨价（尤指价格）,,El alza del precio del aceite de oliva ha afectado a muchos consumidores españoles.,橄榄油价格的上涨已经影响了许多西班牙消费者。,alza_1.jpg,考试路径|B1|n,专四,调查；查明,集团；联盟（国家/企业）,舒适；方便,大创内容组_senses_table_tem4 7.30.xlsx
alzar,v,n/a,B1,1,,举起；抬起；提高,,Los manifestantes alzaron sus carteles para reclamar mejores condiciones laborales.,示威者们举起标语牌，要求改善工作条件。,alzar_1.jpg,考试路径|B1|v,专四,注意；倾听；考虑,悲观的,使卷入；牵扯,大创内容组_senses_table_tem4 7.30.xlsx
alzarse,v,n/a,B1,1,,站起；起身,,"Cuando el profesor entró en el aula, todos los estudiantes se alzaron para saludarlo.",老师走进教室时，所有学生都站起来向他问好。,alzarse_1.jpg,考试路径|B1|v,专四,资源,后悔；懊悔,大船；舰,大创内容组_senses_table_tem4 7.30.xlsx
alzarse,v,n/a,B1,2,,造反；起义,,El pueblo se alzó contra el gobierno injusto que oprimía a los ciudadanos más pobres.,人民起义反抗压迫最贫困公民的不公正政府。,alzarse_2.jpg,考试路径|B1|v,专四,粗鲁的；未加工的,装备起来；发生,绣；刺绣,大创内容组_senses_table_tem4 7.30.xlsx
amarrar,v,n/a,B1,1,,拴；系；捆,,El marinero amarró el barco al muelle con una cuerda gruesa para que no se moviera.,水手用一根粗绳子把船拴在码头上，防止它移动。,amarrar_1.jpg,考试路径|B1|v,专四,航行；航海,季度；三个月,成绩单（学生）,大创内容组_senses_table_tem4 7.30.xlsx
ambicioso,n,n/a,B1,1,,有雄心的；野心勃勃的,,El estudiante ambicioso siempre se propone metas altas y trabaja duro para alcanzarlas.,有雄心的学生总是给自己设定高目标并努力去实现它们。,ambicioso_1.jpg,考试路径|B1|n,专四,喝醉的；醉汉,能力；容量,监狱,大创内容组_senses_table_tem4 7.30.xlsx
ambición,n,f,B1,1,,抱负；雄心；野心,,Su ambición es convertirse en un gran escritor de novelas en español.,他的抱负是成为一名伟大的西班牙语小说作家。,ambicion_1.jpg,考试路径|B1|n,专四,申请；请求,克服；超越；胜过,棉；棉花,大创内容组_senses_table_tem4 7.30.xlsx
ambiente,n,m,B1,2,,大气（环境）,,El medio ambiente es un tema muy importante que debemos cuidar entre todos.,环境是我们所有人都应该共同关心的非常重要的话题。,ambiente_2.jpg,考试路径|B1|n,专四,交换；互换,提供；给予（机会/帮助）,工作日；工时,大创内容组_senses_table_tem4 7.30.xlsx
amo,n,m,B1,1,,主人；雇主,,El perro espera pacientemente a que su amo vuelva a casa por la tarde.,狗狗耐心地等待主人下午回家。,amo_1.jpg,考试路径|B1|n,专四,灵魂；心灵,使就坐；安排就座,季度；三个月,大创内容组_senses_table_tem4 7.30.xlsx
amparo,n,m,B1,1,,保护；庇护,,La organización ofrece amparo a los refugiados que llegan al país sin recursos.,该组织为来到这个国家、身无分文的难民提供庇护。,amparo_1.jpg,考试路径|B1|n,专四,混乱；混沌,思考；反思；沉思,监狱,大创内容组_senses_table_tem4 7.30.xlsx
ampliar,v,n/a,B1,1,,扩大；放大,,La universidad planea ampliar la biblioteca para tener más espacio de lectura.,大学计划扩建图书馆，以获得更多阅读空间。,ampliar_1.jpg,考试路径|B1|v,专四,感谢；感激,拉长；延长,讨价还价,大创内容组_senses_table_tem4 7.30.xlsx
ampliar,v,n/a,B1,2,,扩充；拓展,,Leer libros en español ayuda a ampliar el vocabulario y mejorar la comprensión escrita.,阅读西语书籍有助于扩充词汇量和提高阅读理解能力。,ampliar_2.jpg,考试路径|B1|v,专四,承担；接受（责任/职务）,理应得到（自复强调）,鼓舞；激励,大创内容组_senses_table_tem4 7.30.xlsx
analfabeto,n,n/a,B1,1,,不识字的；文盲,,"En muchas regiones del mundo, todavía hay personas analfabetas que no saben leer ni escribir.",在世界许多地区，仍然有不会读也不会写的文盲。,analfabeto_1.jpg,考试路径|B1|n,专四,群；伙；帮（人员团伙）,连接；关联；衔接,上下文；语境,大创内容组_senses_table_tem4 7.30.xlsx
analizar,v,n/a,B1,1,,分析,,En la clase de literatura española tenemos que analizar el estilo de los poemas de Federico García Lorca.,在西班牙文学课上，我们必须分析费德里科·加西亚·洛尔卡诗歌的风格。,analizar_1.jpg,考试路径|B1|v,专四,雷声；雷鸣,认为…是自己的；自认为,对比；对照；反差,大创内容组_words_tem4.csv
andar,v,n/a,B1,3,,处在（某种状态）；身处,,Anda muy preocupado por los exámenes finales que se acercan rápidamente.,他因为即将到来的期末考试而非常担忧。,andar_4.jpg,考试路径|B1|v,专四,文学；文学作品,靶子；目标,即使,大创内容组_senses_table_tem4 7.30.xlsx
andarse,v,n/a,B1,1,,走；行走（自复强调）,,Se anduvo por el parque durante una hora antes de decidirse a volver a casa.,他在公园里走了一个小时，才决定回家。,andarse_1.jpg,考试路径|B1|v,专四,混乱；混沌,抱负；雄心；野心,能力；容量,大创内容组_senses_table_tem4 7.30.xlsx
anestesia,n,f,B1,1,,麻醉,,El dentista aplicó anestesia antes de extraer la muela para que el paciente no sintiera dolor.,牙医在拔牙前使用了麻醉，这样患者就不会感到疼痛。,anestesia_1.jpg,考试路径|B1|n,专四,期限；截止日期,规避；避免错误,缓和；减轻（疼痛/情绪）,大创内容组_senses_table_tem4 7.30.xlsx
angosto,adj,n/a,B1,1,,窄的；狭窄的,,El pasillo de la biblioteca es muy angosto y apenas caben dos personas de frente.,图书馆的走廊非常狭窄，几乎容不下两个人面对面通过。,angosto_1.jpg,考试路径|B1|adj,专四,球场；场地,义务；责任；职责,大气层；大气,大创内容组_senses_table_tem4 7.30.xlsx
anhelo,n,m,B1,1,,渴望；热切期望,,Su mayor anhelo es poder viajar a España y conocer todos sus monumentos históricos.,他最大的渴望是能去西班牙旅行，参观所有历史古迹。,anhelo_1.jpg,考试路径|B1|n,专四,散发出（气味、光等）,工厂,忘记（搭配 de）,大创内容组_senses_table_tem4 7.30.xlsx
animar,v,n/a,B1,1,,鼓舞；激励,,El entrenador animó a los jugadores antes del partido con un discurso motivador.,教练在比赛前用一段激励人心的讲话鼓舞了球员们。,animar_1.jpg,考试路径|B1|v,专四,使就坐；安排就座,不识字的；文盲,缺席的；缺席者,大创内容组_senses_table_tem4 7.30.xlsx
animarse,v,n/a,B1,1,,振奋；鼓起劲来,,"Después de tomar un café caliente, me animé a seguir estudiando hasta tarde.",喝了一杯热咖啡后，我打起精神继续学习到很晚。,animarse_1.jpg,考试路径|B1|v,专四,拉长；延长,环境；生态环境,大气（环境）,大创内容组_senses_table_tem4 7.30.xlsx
anormal,adj,n/a,B1,1,,反常的；异常的,,"Su comportamiento en clase es anormal, quizás debería consultar con un psicólogo.",他在课堂上的行为很反常，也许他应该去咨询心理医生。,anormal_1.jpg,考试路径|B1|adj,专四,登机；上船,实现；完成目标,互动；相互作用,大创内容组_senses_table_tem4 7.30.xlsx
ante,prep,n/a,B1,1,,在…面前；面对,,"Ante el profesor, todos los estudiantes guardaron silencio y prestaron atención.",在老师面前，所有学生都保持安静并集中注意力。,ante_1.jpg,考试路径|B1|prep,专四,承担；接受（责任/职务）,引用；约见；传唤,折扣；减价,大创内容组_senses_table_tem4 7.30.xlsx
ante,prep,n/a,B1,2,,与…相比；相较于,,"Ante las dificultades económicas, decidieron buscar soluciones más creativas.",面对经济困难，他们决定寻找更有创造力的解决方案。,ante_2.jpg,考试路径|B1|prep,专四,专业,留宿；接纳住宿,狡猾的；精明的,大创内容组_senses_table_tem4 7.30.xlsx
antecedente,n,n/a,B1,1,,先前的；背景；前例,,"No hay antecedentes de esta enfermedad en su familia, así que no debe preocuparse demasiado.",他家没有这种病史，所以他不必过于担心。,antecedente_1.jpg,考试路径|B1|n,专四,尸体,癌症,修补；修正,大创内容组_senses_table_tem4 7.30.xlsx
antelación,n,f,B1,1,,提前（搭配 con）,,"Con antelación, puedes preparar todos los materiales necesarios para la clase de español.",提前准备好西班牙语课所需的所有材料。,antelacion_1.jpg,考试路径|B1|n,专四,大胆的；勇敢无畏的,值得；配得上,报名；注册；登记,大创内容组_senses_table_tem4 7.30.xlsx
antemano,adv,n/a,B1,1,,事先；预先（搭配 de）,,"De antemano, gracias por tu ayuda con el proyecto de investigación sobre el español.",事先感谢你对西班牙语研究项目的帮助。,antemano_1.jpg,考试路径|B1|adv,专四,禁止；不许,船长；上尉,失败；失利；挫折,大创内容组_senses_table_tem4 7.30.xlsx
antepasado,n,n/a,B1,1,,先前的；祖先,,Mis antepasados llegaron a este país hace más de cien años en busca de una vida mejor.,我的祖先在一百多年前来到这个国家，寻求更好的生活。,antepasado_1.jpg,考试路径|B1|n,专四,降落；着陆,改正；修改；批改,记录；登记；注册,大创内容组_senses_table_tem4 7.30.xlsx
antes,adv,n/a,B1,2,,宁可；宁愿（搭配 que）,,Antes perder el tren que llegar tarde al examen de español.,我宁可错过火车也不愿意西班牙语考试迟到。,antes_2.jpg,考试路径|B1|adv,专四,评论；评述,涂抹；擦,权力；力量；能力,大创内容组_senses_table_tem4 7.30.xlsx
anticuado,adj,n/a,B1,1,,陈旧的；过时的,,Ese método de enseñanza ya está muy anticuado y no funciona con los estudiantes de hoy.,那种教学方法已经很过时了，对今天的学生不起作用。,anticuado_1.jpg,考试路径|B1|adj,专四,实现；完成目标,理应得到（自复强调）,学术交流；交换学习,大创内容组_senses_table_tem4 7.30.xlsx
antigüedad,n,f,B1,1,,古老；古代（历史时期）,,La antigüedad de esta ciudad se remonta a más de dos mil años atrás.,这座城市的历史可以追溯到两千多年前。,antiguedad_1.jpg,考试路径|B1|n,专四,大块（石料/冰块等）,议论文；散文式写作,球场；场地,大创内容组_senses_table_tem4 7.30.xlsx
antigüedad,n,n/a,B1,2,,古物；古迹；古董,,En el museo se pueden ver muchas antigüedades de la época romana.,在博物馆里可以看到许多罗马时代的古物。,antiguedad_2.jpg,考试路径|B1|n,专四,学位；学衔,评论；评述,提交；交作业,大创内容组_senses_table_tem4 7.30.xlsx
antipático,adj,n/a,B1,1,,不友善的；讨人厌,,No quiero trabajar con él porque es antipático con todo el grupo.,我不想和他组队，他对整个小组都态度冷淡不友善。,antipatico_1.jpg,考试路径|B1|adj,专四,降落；着陆,律师,方面（议题/情况的角度）,大创内容组_words_tem4.csv
antónimo,n,m,B1,1,,反义词,,El antónimo de «temprano» es «tarde»; practicar antonimos ayuda a organizar el vocabulario.,temprano 的反义词是 tarde；练习反义词有助于整理词汇。,antonimo_1.jpg,考试路径|B1|n,专四,咨询；查阅；询问,指南针,系统阐述；明确表达；公式化,大创内容组_senses_table_tem4_with_images.xlsx
anunciar,v,n/a,B1,1,,通知；公布,,El rector anunció que el próximo semestre habrá más becas para estudiantes internacionales.,校长公布下个学期将有更多面向国际学生的奖学金。,anunciar_1.jpg,考试路径|B1|v,专四,爬；爬行,恐惧；惊慌,降落；着陆,大创内容组_senses_table_tem4 7.30.xlsx
